,RT_ms,RT_ms,RT_ms,RT_ms,RT_ms,RT_ms,RT_ms,success_rate,success_rate,success_rate,success_rate,success_rate,success_rate,success_rate,false_alarms,false_alarms,false_alarms,false_alarms,false_alarms,false_alarms,false_alarms
,count,mean,std,var,min,max,skew,count,mean,std,var,min,max,skew,count,mean,std,var,min,max,skew
group,,,,,,,,,,,,,,,,,,,,,
Multiple,195,1835.4717948717948,1380.559804644612,1905945.3742003697,927,12246,5.034930772327647,195,96.15902564102564,7.646701638807899,58.47204595294741,51.85,100.0,-2.9494371880722463,195,0.6051282051282051,1.4898191819207214,2.2195611948189273,0,13,4.953460634697389
Single,351,2971.1509971509972,2529.270699514078,6397210.271420434,0,14711,1.9098391989412036,351,94.70632478632479,18.126092665308636,328.5552353113556,8.33,100.0,-3.324871659978567,351,0.21367521367521367,0.9841230454054858,0.9684981684981678,0,11,7.013394353998427
