target_col,trial.started,square.started,mouse.started,trial.stopped,click_times,mouse.x,mouse.y,mouse.time
,,,,,,,,
white,46.59857540000007,46.68719050000004,0.0733083000000078,53.04032989999996,"[2.00134839999987, 3.0501996000000418, 4.046462600000041, 5.120433699999921, 6.4493872999998985]","[-0.22944444444444445, -0.24166666666666667, 0.010555555555555556, 0.010555555555555556, 0.09555555555555556]","[0.13833333333333334, -0.012777777777777779, -0.010555555555555556, -0.2427777777777778, -0.02388888888888889]","[1.935461900000064, 2.984422900000027, 3.9806109999999535, 5.054523100000097, 6.383533800000123]"
red,54.04529969999999,54.12246609999988,0.0637395000001106,60.001273399999945,"[1.4982758000001013, 2.491248300000052, 3.477846100000079, 4.384846599999946, 5.9575624999999945]","[0.11222222222222222, 0.21666666666666667, 0.23777777777777778, 0.21166666666666667, 0.025555555555555557]","[0.17833333333333334, 0.18833333333333332, -0.13444444444444445, -0.21888888888888888, -0.21722222222222223]","[1.4381054000000404, 2.43044870000017, 3.416567200000145, 4.324346000000105, 5.896228600000086]"
white,61.00041480000005,61.08452299999999,0.0598726999999144,67.1720742,"[1.192760299999918, 2.1344268999998803, 3.178000599999905, 5.386681599999974, 6.167742599999883]","[-0.13277777777777777, -0.24833333333333332, -0.19777777777777777, 0.15555555555555556, 0.13555555555555557]","[0.023333333333333334, 0.16333333333333333, 0.22444444444444445, 0.041666666666666664, -0.059444444444444446]","[1.1386084000000665, 2.0800360000000637, 3.1236154000000624, 5.3317718999999215, 6.113147000000026]"
white,68.16610530000003,68.25234879999994,0.0562702999998236,73.65007990000004,"[1.4507492999998703, 2.3205835999999636, 3.2801130000000285, 4.568901500000038, 5.473844499999814]","[-0.21444444444444444, -0.16833333333333333, -0.12111111111111111, 0.22944444444444445, 0.09333333333333334]","[-0.18722222222222223, -0.11, 0.03388888888888889, 0.1361111111111111, -0.15666666666666668]","[1.4005701000000954, 2.27037150000001, 3.2294875000000047, 4.5179420000001755, 5.423517200000106]"
red,74.65358479999986,74.72457450000002,0.055858500000113,80.57085579999989,"[1.5322754000001169, 2.461330900000121, 2.755764400000089, 4.432818600000019, 5.9177199999999175]","[-0.08944444444444444, 0.06222222222222222, 0.19333333333333333, 0.1811111111111111, -0.23944444444444443]","[-0.1622222222222222, -0.12111111111111111, -0.04055555555555555, -0.23444444444444446, -0.03611111111111111]","[1.4810842000001685, 2.4099109000001135, 3.3862128000000666, 4.381506599999966, 5.866103700000167]"
white,81.57469659999992,81.66464010000004,0.0674928000000818,86.93508270000007,"[1.3769577000000481, 2.360866299999998, 3.1918845000000147, 4.293458800000053, 5.362071300000025]","[-0.012777777777777779, -0.14666666666666667, -0.175, 0.22444444444444445, 0.2338888888888889]","[-0.09444444444444444, -0.08444444444444445, -0.17944444444444443, -0.21055555555555555, 0.06333333333333334]","[1.3130901000001813, 2.296764600000188, 3.127635100000134, 4.22910109999998, 5.2970717000000604]"
white,87.93007779999994,88.00453010000001,0.0523287999999411,94.02470879999989,"[1.4988869999999679, 2.6733641999999236, 3.302503500000057, 4.774108999999953, 6.087456100000054]","[-0.09944444444444445, 0.12277777777777778, 0.20222222222222222, 0.11388888888888889, 0.205]","[-0.23277777777777778, 0.03388888888888889, -0.03277777777777778, 0.20277777777777778, 0.12555555555555556]","[1.451560900000004, 2.6256552000002102, 3.5873053000000255, 4.725714400000015, 6.039065500000106]"
red,95.01764909999996,95.10801979999997,0.0570834000000104,100.1871220999999,"[1.2011033999999654, 2.198933800000077, 3.4313053999999283, 4.266751899999917, 5.159622099999979]","[0.17277777777777778, 0.0077777777777777776, -0.18555555555555556, -0.22, -0.24055555555555555]","[0.058888888888888886, 0.09333333333333334, 0.06111111111111111, 0.0016666666666666668, -0.18722222222222223]","[1.1502812999999605, 2.1476244999998926, 3.379770199999939, 4.215236999999888, 5.108190200000081]"
white,101.18376829999988,101.25379580000003,0.0442677999999432,106.69880020000004,"[1.2589880000000448, 2.3749235000000226, 3.5640699999999015, 4.59872079999991, 5.508563099999947]","[-0.195, 0.035555555555555556, 0.16111111111111112, 0.05277777777777778, -0.10222222222222223]","[0.11444444444444445, 0.04722222222222222, 0.05388888888888889, -0.0961111111111111, -0.165]","[1.2198083999999199, 2.3353581999999733, 3.5233928999998625, 4.558712600000035, 5.468674799999917]"
red,107.6938310999999,107.76858360000006,0.0510289999999713,112.5651218999999,"[1.153946200000064, 1.7979980000000069, 3.434138999999959, 4.392590800000107, 4.863905700000032]","[-0.2111111111111111, 0.06, 0.115]","[-0.18611111111111112, -0.07611111111111112, 0.1688888888888889]","[1.108035100000052, 3.387604300000021, 4.345721799999865]"
white,113.55995310000004,113.63916249999988,0.04995729999996,118.66316920000008,"[1.5456305999998676, 1.9028481000000284, 2.702995200000032, 4.038379099999929, 5.0948607000000266]","[0.14722222222222223, 0.08611111111111111, 0.2338888888888889]","[0.18722222222222223, -0.255, -0.04722222222222222]","[1.4993193999998766, 3.9919059999999718, 5.048115800000005]"
white,119.65947800000004,119.74770999999988,0.0607311000001118,124.25860719999991,"[1.1159359000000677, 2.0217549999999846, 2.958102800000006, 4.009397300000046, 4.593062700000019]","[0.16111111111111112, 0.04611111111111111, -0.024444444444444446, -0.14833333333333334]","[0.10388888888888889, 0.21611111111111111, -0.016666666666666666, -0.21833333333333332]","[1.0591733000001113, 1.9646119000001363, 2.9006122000000687, 3.952136600000131]"
white,125.25807129999998,125.33961150000005,0.061375800000178,130.58001409999997,"[1.1777134999999817, 2.0872726000000057, 3.3622781000001396, 4.3586658000001535, 5.318503100000044]","[-0.125, -0.1272222222222222, 0.12111111111111111, 0.15444444444444444, -0.23555555555555555]","[0.05444444444444444, 0.15944444444444444, -0.06388888888888888, 0.007222222222222222, -0.23555555555555555]","[1.1199757999997928, 2.0297438000000056, 3.3034342999999353, 4.299646099999791, 5.260275599999886]"
red,131.57960189999994,131.6774817999999,0.0721986999999444,136.05021570000008,"[0.8897803999998359, 1.7469725999999355, 2.560099799999989, 3.5244841999999608, 4.467878100000007]","[-0.12166666666666667, -0.07611111111111112, 0.07444444444444444, -0.2038888888888889, 0.04833333333333333]","[-0.02388888888888889, 0.08888888888888889, 0.029444444444444443, 0.1388888888888889, 0.24055555555555555]","[0.822040399999878, 1.6787388000000192, 2.491773799999919, 3.455969800000048, 4.398946699999897]"
white,137.04565559999992,137.13930060000007,0.0616958999999042,141.2343530999999,"[0.950704000000087, 1.365414699999974, 2.4802084000000377, 3.408011100000067, 4.181738300000006]","[-0.03777777777777778, -0.165, -0.21555555555555556, 0.023333333333333334]","[0.08722222222222223, 0.22333333333333333, 0.015, 0.011111111111111112]","[0.8932317999999668, 2.4225255999999717, 3.350199499999917, 4.123582299999953]"
,,,,,,,,
