target_col,trial.started,square.started,mouse.started,trial.stopped,click_times,mouse.x,mouse.y,mouse.time
,,,,,,,,
red,12.010175399999753,12.08307569999988,0.0663334999999278,17.096864899999673,"[1.4184792999999445, 1.8990782999999283, 3.151046999999835, 4.1846175999999105, 5.096061799999916]","[-0.013888888888888888, -0.05388888888888889, 0.08833333333333333, 0.12333333333333334, -0.14222222222222222]","[0.22611111111111112, 0.11777777777777777, 0.15888888888888889, -0.09833333333333333, -0.09388888888888888]","[1.3574319999997897, 2.121260599999914, 3.0899042999999438, 4.123629700000038, 5.0351567999996405]"
white,18.10127429999966,18.18969739999966,0.0760417999999845,24.40596209999967,"[1.86921220000022, 2.979370000000017, 3.9994879999999284, 5.5330173000002105, 6.304843299999902]","[-0.059444444444444446, 0.027777777777777776, 0.2288888888888889, -0.08833333333333333, -0.225]","[0.1922222222222222, 0.13555555555555557, 0.15166666666666667, -0.19111111111111112, -0.2361111111111111]","[1.7961181999999098, 2.905496299999868, 3.925393399999848, 5.459279900000183, 6.231980300000032]"
white,25.401378699999896,25.494289899999785,0.0626880000004348,31.272893399999703,"[1.8108009000002312, 2.9617136000001665, 3.9737724000001435, 4.90374890000021, 5.864072800000031]","[-0.21833333333333332, -0.1638888888888889, -0.16, 0.13166666666666665, 0.15222222222222223]","[0.2338888888888889, 0.19111111111111112, 0.09055555555555556, 0.11611111111111111, -0.10222222222222223]","[1.7542197000002488, 2.904560400000264, 3.9170161000001826, 4.8465102000000115, 5.806939099999909]"
white,32.26676009999983,32.35961550000002,0.0624335000002247,38.17580039999984,"[1.8322269000000233, 3.0015493999999308, 4.036553100000219, 4.948271900000236, 5.899964000000182]","[-0.041666666666666664, -0.16555555555555557, -0.015, -0.18166666666666667, 0.05611111111111111]","[0.1527777777777778, 0.02, -0.09222222222222222, -0.20222222222222222, -0.25222222222222224]","[1.7763079999999718, 2.944975799999611, 3.9796345999998266, 4.891811199999665, 5.843343499999719]"
white,39.17669889999979,39.25175730000001,0.0585928999998941,45.46628839999994,"[1.7471610000002329, 2.7129085999999916, 3.667058099999849, 4.777749700000186, 6.287091600000167]","[-0.09555555555555556, 0.24388888888888888, 0.09111111111111111, -0.08388888888888889, 0.24222222222222223]","[0.155, 0.2, 0.09333333333333334, -0.20166666666666666, -0.20777777777777778]","[1.6936264000000847, 2.6587789000000157, 3.6133647000001474, 4.723230400000375, 6.232783800000107]"
red,46.46503949999988,46.556989899999735,0.0638552999998864,52.087369699999726,"[1.5979992999996284, 2.510693799999899, 3.702933799999755, 4.543297100000018, 5.61898519999977]","[0.12333333333333334, -0.017777777777777778, -0.14777777777777779, -0.19666666666666666, 0.25055555555555553]","[0.14444444444444443, -0.06222222222222222, -0.1338888888888889, -0.025, -0.14833333333333334]","[1.538398799999868, 2.450368400000116, 3.642810499999996, 4.482614499999727, 5.557774399999744]"
white,53.085754299999735,53.16308789999994,0.0550763999999617,58.64573359999986,"[1.4210938999999598, 2.4098457999998573, 3.3874621999998453, 4.736540800000057, 5.555623499999911]","[-0.02722222222222222, -0.02388888888888889, 0.06777777777777778, 0.21666666666666667, 0.18722222222222223]","[0.16944444444444445, -0.021666666666666667, -0.0811111111111111, -0.255, -0.13166666666666665]","[1.3704545000000508, 2.3582423000002564, 3.3366421999999147, 4.68617549999999, 5.5046682000001965]"
white,59.6407878,59.72487569999976,0.0550818000001527,65.01916439999968,"[1.3817066999999952, 2.499544700000115, 3.4921093000002656, 4.380811900000026, 5.370383200000106]","[-0.04777777777777778, 0.11777777777777777, 0.22555555555555556, 0.03611111111111111, 0.11722222222222223]","[0.2088888888888889, 0.10777777777777778, 0.20333333333333334, 0.050555555555555555, -0.07055555555555555]","[1.3107291999999688, 2.4491479999996955, 3.4413673999997627, 4.3301503999996385, 5.31971859999976]"
red,66.01795279999988,66.0940814999999,0.0539764000000104,71.74994179999976,"[1.2512735000000248, 2.1992826999999124, 3.0335024999999405, 4.765320900000006, 5.7282648999998855]","[-0.15222222222222223, 0.07888888888888888, 0.15166666666666667, -0.12944444444444445, -0.21]","[0.24222222222222223, 0.03722222222222222, -0.06277777777777778, -0.195, -0.14055555555555554]","[1.2013944999998785, 2.148897500000203, 2.983172000000195, 4.715830499999811, 5.678131799999846]"
