target_col,trial.started,square.started,mouse.started,trial.stopped,click_times,mouse.x,mouse.y,mouse.time
,,,,,,,,
white,18.49263220000012,18.59117090000018,0.1254364999999779,27.34026489999997,"[3.0651622999998835, 4.36504930000001, 5.560624799999914, 7.610380099999929, 8.898385299999973]","[-0.06111111111111111, 0.18055555555555555, 0.04666666666666667, -0.11277777777777778, -0.06166666666666667]","[0.23, 0.21555555555555556, -0.0033333333333333335, -0.23277777777777778, -0.16722222222222222]","[2.9471975000001294, 4.247112200000174, 5.442277499999818, 7.492171400000188, 8.77990490000002]"
red,28.35668450000003,28.456529300000057,0.0897595999999794,34.806610699999965,"[1.9270558999996865, 2.951241199999913, 3.767512799999622, 5.233250699999644, 6.463698999999906]","[-0.009444444444444445, -0.03666666666666667, -0.1461111111111111, 0.17166666666666666, 0.19777777777777777]","[0.024444444444444446, -0.06388888888888888, 0.03166666666666667, 0.17555555555555555, 0.07333333333333333]","[1.8404856000001928, 2.864477000000079, 3.6805080000003727, 5.146212399999968, 6.376773899999989]"
white,35.807775199999924,35.90435520000028,0.0742403999997805,41.80909569999994,"[1.4303436000000147, 2.9286050999999134, 3.9169200999999703, 4.301065299999664, 5.999281499999597]","[0.07777777777777778, -0.14833333333333334, -0.12777777777777777, -0.20055555555555554, 0.24055555555555555]","[0.16666666666666666, 0.049444444444444444, -0.052222222222222225, -0.04, -0.08055555555555556]","[1.3617098999998234, 2.8599308000002566, 3.8478934999998273, 4.61245689999987, 5.931077100000039]"
red,42.80672899999991,42.89448070000026,0.058821899999657,49.2562739,"[1.6143724999997175, 2.581176299999697, 3.6250209999998333, 5.442820299999767, 6.444635699999708]","[-0.030555555555555555, -0.2411111111111111, -0.24388888888888888, 0.023333333333333334, 0.20666666666666667]","[0.17166666666666666, 0.06722222222222222, -0.21722222222222223, -0.10388888888888889, -0.08722222222222223]","[1.5607101000000512, 2.5272910999997293, 3.5709382000000005, 5.389100299999882, 6.3905282999999145]"
white,50.253286800000296,50.34158419999994,0.0599114999999983,56.46507680000013,"[1.1405862999999954, 1.9965345999999045, 4.350534299999708, 5.255074499999864, 6.206232]","[-0.1111111111111111, -0.1622222222222222, 0.01611111111111111, 0.07777777777777778, 0.15777777777777777]","[0.11888888888888889, 0.225, -0.18166666666666667, -0.25, -0.15555555555555556]","[1.0861456000002363, 1.9417661000002227, 4.295452899999873, 5.200056199999835, 6.15160620000006]"
white,57.46841339999992,57.55639000000019,0.0678517999999712,62.89877810000007,"[1.2710676000001513, 2.24220779999996, 3.374029900000096, 3.8736079999998765, 5.4314290000002075]","[-0.20444444444444446, 0.006666666666666667, 0.1461111111111111, 0.01888888888888889, 0.0022222222222222222]","[0.115, 0.13944444444444445, 0.20666666666666667, -0.03888888888888889, -0.17888888888888888]","[1.2061705999999504, 2.177060999999867, 3.308637500000259, 4.2645941999999195, 5.366168000000016]"
red,63.90074860000004,64.00431930000013,0.0726711000002069,69.29567020000013,"[1.4298830000002454, 2.4635051999998723, 3.465495800000099, 4.3970227999998315, 5.394342600000073]","[-0.22666666666666666, 0.21444444444444444, -0.008888888888888889, -0.17, 0.11444444444444445]","[0.1411111111111111, 0.20722222222222222, 0.0005555555555555556, -0.16111111111111112, -0.10055555555555555]","[1.3650692000001072, 2.398240900000019, 3.400039800000286, 4.332117599999947, 5.329201999999896]"
white,70.29974960000027,70.38847350000015,0.0700159999996685,77.32055260000016,"[1.4320078999999168, 2.890421300000071, 3.919294099999661, 5.776440799999818, 7.022640899999715]","[0.030555555555555555, 0.04833333333333333, 0.22055555555555556, 0.09444444444444444, 0.1922222222222222]","[0.235, 0.15166666666666667, 0.1272222222222222, -0.07666666666666666, -0.18777777777777777]","[1.3670296999998754, 2.8254073999996763, 3.8538721999998415, 5.710975299999973, 6.957210600000053]"
white,78.31639739999991,78.40802940000003,0.0622178999997231,84.07994430000008,"[1.6314681999997447, 2.5051625999999487, 3.8080457999999453, 4.965250599999763, 5.757235599999603]","[-0.09111111111111111, 0.21555555555555556, -0.075, 0.10055555555555555, 0.18055555555555555]","[0.03611111111111111, -0.03277777777777778, -0.2088888888888889, -0.2011111111111111, -0.21166666666666667]","[1.5748583999998118, 2.723550299999715, 3.7506494999997813, 4.907875299999887, 5.699894500000028]"
white,85.08223910000015,85.17054740000003,0.0662620000002789,90.28552050000008,"[1.27874410000004, 2.117036300000109, 2.466642700000193, 3.8677741999999853, 5.2033652000000075]","[-0.0044444444444444444, 0.017222222222222222, 0.05388888888888889, -0.11277777777777778, 0.2]","[0.20722222222222222, 0.005555555555555556, -0.13555555555555557, -0.10611111111111111, -0.18]","[1.2176018000000113, 2.055676399999811, 2.832602799999677, 3.8062898999996833, 5.141818999999941]"
red,91.28075680000028,91.37243239999998,0.0634082000001399,97.51193090000017,"[1.4736817000002702, 2.4565364000000045, 4.060792900000251, 4.988489700000173, 6.2242128000002594]","[-0.16666666666666666, -0.20444444444444446, -0.059444444444444446, 0.08, -0.20444444444444446]","[0.165, -0.05333333333333334, 0.056666666666666664, 0.05444444444444444, -0.17166666666666666]","[1.4134734999997818, 2.396107099999881, 4.0002285999999, 4.927934099999675, 6.163573399999677]"
white,98.51255450000008,98.59989029999996,0.0610195000003841,108.19837270000016,"[1.5145359000002827, 1.8523685000000114, 5.4441931000001205, 7.24813180000001, 9.684212400000433]","[-0.15444444444444444, -0.08777777777777777, -0.01611111111111111, 0.15944444444444444, 0.07722222222222222]","[0.18388888888888888, 0.23777777777777778, -0.03944444444444444, -0.17666666666666667, -0.042222222222222223]","[1.456691999999748, 2.1991542000000663, 5.386129099999835, 7.190156900000147, 9.62594450000006]"
red,109.19544560000033,109.28910190000032,0.0676439999997455,115.69995980000022,"[1.2572204999996757, 1.647227699999803, 3.153194199999689, 4.340747400000055, 6.498893199999657]","[-0.11333333333333333, 0.0016666666666666668, 0.24222222222222223, -0.028888888888888888, 0.16722222222222222]","[0.08388888888888889, 0.12833333333333333, 0.19555555555555557, -0.10333333333333333, -0.18166666666666667]","[1.1929110000000946, 2.038936299999932, 3.088643999999931, 4.2773253000000295, 6.434334900000067]"
white,116.70954000000027,116.81767820000005,0.0914465999999265,122.05173950000017,"[1.2352611000001161, 2.027354600000308, 3.432983900000181, 4.390665899999931, 5.3493224000003465]","[0.013888888888888888, -0.18388888888888888, 0.07111111111111111, 0.14777777777777779, 0.2038888888888889]","[0.12944444444444445, -0.04722222222222222, -0.09111111111111111, -0.049444444444444444, 0.1461111111111111]","[1.1478437999999187, 2.4170477000002393, 3.344410600000174, 4.301976700000068, 5.26067890000013]"
white,123.0591147,123.146526,0.0719732999996267,128.92810379999992,"[1.2864247999996223, 2.2917121999998926, 3.416127499999675, 5.0930475999998635, 5.873838999999862]","[-0.16555555555555557, -0.22611111111111112, 0.19, 0.04388888888888889]","[-0.002777777777777778, 0.1922222222222222, 0.0961111111111111, -0.2127777777777778]","[1.2176814999997987, 2.223142700000153, 3.346967699999823, 5.024880800000119]"
,,,,,,,,
