target_col,trial.started,square.started,mouse.started,trial.stopped,click_times,mouse.x,mouse.y,mouse.time
,,,,,,,,
white,27.330894700000044,27.42047300000013,0.113820399999895,33.863196200000175,"[2.361696400000028, 3.7265248999999585, 4.688534200000049, 5.621985999999879, 6.579502199999979]","[0.2038888888888889, 0.2, 0.06388888888888888, -0.02, -0.08277777777777778]","[0.11277777777777778, -0.13444444444444445, -0.17888888888888888, -0.2361111111111111, -0.18222222222222223]","[2.2544001999999637, 3.619415500000059, 4.58115040000007, 5.514817600000015, 6.472131799999943]"
white,34.879850700000134,34.96676060000004,0.080722200000082,42.47046300000011,"[2.7523853000000145, 4.168984200000068, 5.450659099999939, 6.475734399999965, 7.604962599999908]","[-0.1288888888888889, 0.05444444444444444, -0.1461111111111111, -0.04777777777777778, 0.17666666666666667]","[0.055, -0.023333333333333334, -0.14166666666666666, -0.19166666666666668, -0.16944444444444445]","[2.674681899999996, 4.091142700000091, 5.372681499999999, 6.397709099999929, 7.509277999999995]"
red,43.47848080000017,43.56697870000016,0.0734355999998115,51.871454000000085,"[3.6791728999999123, 4.819355599999881, 5.870978400000013, 7.002523599999904, 8.398416899999802]","[-0.007222222222222222, 0.09888888888888889, 0.23777777777777778, 0.24888888888888888, -0.04777777777777778]","[0.07722222222222222, 0.08333333333333333, 0.07666666666666666, -0.10444444444444445, -0.14944444444444444]","[3.6118102999998882, 4.750930599999947, 5.802441199999976, 6.934386499999846, 8.330133399999795]"
white,52.87653450000016,52.96806630000015,0.0727116999998997,61.45454340000015,"[1.5927373999998053, 3.3346934999999576, 6.436711399999922, 7.45712659999981, 8.580403999999817]","[-0.21166666666666667, 0.0011111111111111111, -0.0077777777777777776, 0.021666666666666667, 0.12777777777777777]","[0.17, -0.17222222222222222, 0.07833333333333334, 0.19333333333333333, 0.09666666666666666]","[1.5253043000000162, 3.267074399999956, 6.368831199999931, 7.389565700000048, 8.512989699999935]"
red,62.45920150000006,62.5482912,0.0713465999999698,69.22883710000019,"[1.9018306999998913, 3.1488804999999047, 4.336727800000062, 5.492643000000044, 6.772077999999965]","[0.12611111111111112, 0.06111111111111111, 0.1922222222222222, 0.0005555555555555556, -0.20666666666666667]","[0.07611111111111112, -0.05277777777777778, -0.19055555555555556, -0.18722222222222223, -0.11222222222222222]","[1.8354177999999592, 3.082299400000011, 4.270083000000113, 5.425940999999966, 6.705309599999964]"
white,70.22530460000007,70.31118890000016,0.0582213000000138,77.87975520000009,"[1.658288999999968, 3.1663931000000503, 5.131660499999953, 6.614413000000013, 7.6487913000000844]","[-0.23722222222222222, 0.09833333333333333, -0.18888888888888888, -0.017222222222222222, 0.17833333333333334]","[0.10388888888888889, 0.18722222222222223, -0.2061111111111111, -0.1, -0.2338888888888889]","[1.603103999999803, 3.1110678000000007, 5.076003199999832, 6.558834100000013, 7.593107999999802]"
white,78.87364739999998,78.97133700000018,0.0659637999999631,86.30881620000014,"[1.7591046999998525, 2.8440266000000065, 3.1431848999998238, 4.922065900000007, 7.426842500000021]","[-0.07777777777777778, 0.06277777777777778, 0.13722222222222222, 0.23833333333333334, 0.03]","[0.14, 0.055, 0.11666666666666667, 0.12333333333333334, -0.15611111111111112]","[1.698434799999859, 2.7830916999998863, 3.7761392999998407, 4.861293700000033, 7.365704099999903]"
white,87.30554150000012,87.41869070000007,0.0757410999999592,93.44829170000004,"[1.6630296000000726, 2.750926599999957, 3.170058299999937, 5.05527219999999, 6.137106299999914]","[-0.1272222222222222, -0.08444444444444445, -0.18, 0.245, 0.13777777777777778]","[0.08611111111111111, -0.08944444444444444, -0.20666666666666667, -0.011666666666666667, 0.12111111111111111]","[1.594919000000118, 2.683494699999983, 3.6131592000001547, 4.986642400000164, 6.068682400000171]"
red,94.4550709,94.56020000000012,0.0845807000000604,99.7034076,"[1.1252234000000954, 2.1944299000001593, 3.2299729000001207, 4.312819700000091, 5.252807700000176]","[-0.10111111111111111, -0.04111111111111111, -0.010555555555555556, 0.08777777777777777, 0.14888888888888888]","[0.05333333333333334, -0.016666666666666666, 0.18, 0.10777777777777778, 0.23555555555555555]","[1.0461285999999745, 2.115104499999916, 3.1503989999998794, 4.233228899999858, 5.173248199999989]"
