Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
2026-02-06T19:18:32.131507,multipleTargets,1,50,True,75.0,100.0,2,6742,1058,"(139.98,248.81);(284.92,196.27);(239.19,319.79);(292.93,445.36);(81.13,528.18);(141.68,577.01)"
2026-02-06T19:18:45.109042,multipleTargets,2,130,True,100.0,100.0,0,1067,396,"(253.97,152.61);(293.30,151.95);(65.83,105.33);(91.16,290.27);(197.82,346.73);(156.26,485.38);(187.10,578.39);(215.77,580.80)"
2026-02-06T19:19:06.872621,multipleTargets,3,210,True,100.0,100.0,0,1554,409,"(46.32,224.94);(195.60,228.59);(182.45,391.08);(79.78,414.18);(160.35,501.23);(136.23,556.09);(291.87,575.41);(264.62,360.06)"
2026-02-06T19:19:29.669016,multipleTargets,4,310,True,100.0,100.0,0,1706,1142,"(164.54,150.46);(37.93,136.25);(120.95,478.64);(156.49,363.52);(178.71,391.57);(161.11,356.56);(290.15,469.91);(3.20,291.11);(208.82,525.46);(284.57,268.46)"
2026-02-06T19:20:02.333698,multipleTargets,5,400,True,100.0,100.0,0,1651,811,"(170.13,327.73);(169.28,392.85);(59.81,288.72);(204.02,332.18);(299.63,239.14);(174.93,193.47);(32.17,206.57);(153.87,239.04);(300.74,485.60)"
2026-02-06T19:20:22.756697,multipleTargets,6,500,True,100.0,100.0,0,1243,811,"(209.05,276.50);(142.56,259.07);(170.71,258.15);(185.87,231.00);(229.13,321.39);(163.33,46.39);(316.74,14.07);(65.12,184.94);(189.21,277.52);(215.12,207.97)"
2026-02-06T19:20:49.984858,multipleTargets,7,610,True,85.71,100.0,2,1320,1363,"(202.61,283.79);(160.94,193.40);(313.04,236.85);(153.03,420.28);(42.67,318.82);(44.14,397.90);(117.78,438.21);(252.00,449.10);(311.96,530.72);(128.56,289.66);(152.66,130.51);(98.99,168.26)"
2026-02-06T19:21:13.337814,multipleTargets,8,710,True,100.0,100.0,0,1681,1187,"(89.59,276.43);(19.52,9.66);(148.53,83.62);(229.44,48.03);(291.30,174.82);(301.31,247.23);(105.63,173.30);(194.93,456.72);(252.48,387.10);(59.25,480.39)"
2026-02-06T19:21:32.521001,multipleTargets,9,830,True,100.0,100.0,0,1197,985,"(177.91,248.22);(129.02,283.23);(159.60,225.30);(100.31,363.73);(107.97,300.29);(156.15,623.31);(229.71,476.96);(242.02,565.02);(79.65,334.63);(285.30,245.67);(87.90,235.64);(289.86,129.93)"
2026-02-06T19:22:05.240064,multipleTargets,10,960,False,100.0,92.86,0,2570,1184,"(146.01,180.23);(144.94,119.43);(62.60,143.32);(5.82,70.82);(47.49,3.51);(64.13,109.27);(181.17,178.79);(79.17,126.08);(120.23,312.84);(80.65,399.39);(66.37,428.17);(61.02,363.76);(28.28,598.90)"
2026-02-06T19:22:41.354168,multipleTargets,10,120,False,100.0,85.71,0,1707,1867,"(47.31,177.60);(133.06,10.65);(44.93,76.61);(15.54,222.96);(163.83,450.25);(75.46,465.46);(175.98,269.90);(261.06,40.98);(143.51,137.66);(4.78,151.26);(140.57,266.42);(223.79,369.09)"
2026-02-06T19:23:15.755560,multipleTargets,10,130,True,87.5,100.0,2,1195,1796,"(218.18,239.22);(176.42,121.55);(68.57,148.44);(44.28,91.51);(316.43,51.56);(304.75,176.14);(295.79,224.53);(248.07,151.78);(84.81,257.38);(286.84,554.72);(168.84,326.93);(140.39,417.83);(5.39,263.06);(190.05,159.07)"
