target_col,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instrTxt.started,startMouse.started,instructions.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,trial.started,square.started,mouse.started,trial_counter.started,instruct.started,trial.stopped,click_times,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,fb.started,trial_counter_2.started,feedback.stopped,fb.stopped,trial_counter_2.stopped,thanks.started,endMsg.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.008275000000139698,0.014974100000017643,0.007774499999868567,15.91613180000013,-0.11055555555555556,0.1322222222222222,1,0,0,,,,,,,,,,,,,,,,,,,,,,,23,001,2026-02-06_13h54.30.043,visual_search,2024.1.5,None,2026-02-06 13h54.43.310633 +0530,
white,0,0,0,0,16.019408399999975,,,,,,,,,,,15.927142400000093,16.019408399999975,0.07740669999998318,16.019408399999975,16.019408399999975,22.627099100000123,"[1.8353147000000263, 2.9395113000000492, 4.380884599999945, 5.4346539999999095, 6.7091281999998955]","[-0.01, 0.0005555555555555556, -0.24333333333333335, -0.20722222222222222, 0.17722222222222223]","[0.15611111111111112, 0.07277777777777777, -0.10388888888888889, -0.18555555555555556, -0.07777777777777778]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.7644357000001492, 2.8686365000000933, 4.309991100000161, 5.363755700000183, 6.638215200000104]","['target_0', 'target_2', 'target_1', 'target_4', 'target_3']",22.62814389999994,22.64367500000003,22.64367500000003,23.630713300000025,,,,,23,001,2026-02-06_13h54.30.043,visual_search,2024.1.5,None,2026-02-06 13h54.43.310633 +0530,
red,0,1,1,2,23.725065600000107,,,,,,,,,,,23.631644999999935,23.725065600000107,0.07027659999994285,23.725065600000107,23.725065600000107,29.44005970000012,"[1.619805099999894, 2.629086799999868, 3.596192399999836, 3.9729555999999775, 5.810350399999834]","[-0.04888888888888889, 0.011666666666666667, 0.23777777777777778, 0.18611111111111112, -0.1288888888888889]","[0.1638888888888889, 0.09222222222222222, 0.11166666666666666, -0.2127777777777778, -0.16833333333333333]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.5522702999999183, 2.561397199999874, 3.5285105000000385, 4.540472299999919, 5.742651099999875]","['target_3', 'target_1', 'target_0', 'target_2', 'target_4']",29.44071299999996,29.44840369999997,29.44840369999997,30.44663349999996,,,,,23,001,2026-02-06_13h54.30.043,visual_search,2024.1.5,None,2026-02-06 13h54.43.310633 +0530,
white,0,2,2,1,30.541697399999975,,,,,,,,,,,30.44751169999995,30.541697399999975,0.07668890000013562,30.541697399999975,30.541697399999975,36.142103500000076,"[1.465316199999961, 2.259349400000019, 2.878866300000027, 4.563950599999998, 5.699783900000057]","[-0.14722222222222223, -0.08666666666666667, -0.09388888888888888, 0.09, -0.02388888888888889]","[0.13166666666666665, 0.2388888888888889, -0.05722222222222222, -0.15722222222222224, 0.07944444444444444]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.3941749999999047, 2.188325999999961, 3.166958799999975, 4.492354900000009, 5.6282911000000695]","['target_4', 'target_2', 'target_0', 'target_1', 'target_3']",36.14277470000002,36.15080200000011,36.15080200000011,37.14604680000002,,,,,23,001,2026-02-06_13h54.30.043,visual_search,2024.1.5,None,2026-02-06 13h54.43.310633 +0530,
white,1,0,3,0,37.2440696000001,,,,,,,,,,,37.146979800000054,37.2440696000001,0.07918429999995169,37.2440696000001,37.2440696000001,44.82021570000006,"[2.470316700000012, 3.852831599999945, 5.02426360000004, 6.1684024999999565, 7.675875099999985]","[0.12833333333333333, -0.17888888888888888, 0.005555555555555556, 0.17055555555555554, 0.17333333333333334]","[0.23444444444444446, 0.24666666666666667, 0.07833333333333334, 0.02666666666666667, -0.24166666666666667]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2.3965118000000984, 3.778486100000009, 4.949856700000055, 6.0940458000000035, 7.601489599999923]","['target_2', 'target_1', 'target_0', 'target_4', 'target_3']",44.820912600000156,44.82889030000001,44.82889030000001,45.82789690000004,,,,,23,001,2026-02-06_13h54.30.043,visual_search,2024.1.5,None,2026-02-06 13h54.43.310633 +0530,
white,1,1,4,1,45.91893890000006,,,,,,,,,,,45.829030800000055,45.91893890000006,0.07576229999995121,45.91893890000006,45.91893890000006,52.43792039999994,"[2.034795000000031, 3.0365948999999546, 3.549310699999978, 5.392463200000066, 6.615505700000085]","[-0.0044444444444444444, -0.10055555555555555, -0.22777777777777777, -0.03, -0.10722222222222222]","[-0.22166666666666668, -0.08055555555555556, -0.19611111111111112, 0.05333333333333334, 0.24888888888888888]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.9639294999999493, 2.965570699999944, 3.9379544999999325, 5.321480399999928, 6.544417100000146]","['target_4', 'target_1', 'target_2', 'target_3', 'target_0']",52.43857060000005,52.4468617,52.4468617,53.44301680000012,,,,,23,001,2026-02-06_13h54.30.043,visual_search,2024.1.5,None,2026-02-06 13h54.43.310633 +0530,
red,1,2,5,2,53.53753060000008,,,,,,,,,,,53.44376280000006,53.53753060000008,0.07695829999988746,53.53753060000008,53.53753060000008,58.96110139999996,"[1.4080104999998184, 2.460769199999959, 3.522510599999805, 4.607708000000002, 5.5210557999998855]","[-0.07722222222222222, -0.12166666666666667, -0.02, 0.14833333333333334]","[0.2238888888888889, 0.14444444444444443, 0.03333333333333333, -0.04888888888888889]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.3340725000000475, 2.387456200000088, 3.448075000000017, 4.533287500000142]","['target_2', 'target_3', 'target_4', 'target_1']",58.9617353000001,58.97074180000004,58.97074180000004,59.96015190000003,60.05068129999995,60.05068129999995,,,23,001,2026-02-06_13h54.30.043,visual_search,2024.1.5,None,2026-02-06 13h54.43.310633 +0530,
white,2,0,6,1,60.05068129999995,,,,,,,,,,,59.96088039999995,60.05068129999995,0.0666143999999349,60.05068129999995,60.05068129999995,65.34036990000004,"[1.4277466999999433, 2.4997326000000157, 3.3920872000001054, 4.792333300000109, 5.377117700000099]","[-0.18722222222222223, -0.07055555555555555, -0.10222222222222223, 0.1361111111111111]","[0.22277777777777777, 0.1238888888888889, 0.03111111111111111, 0.06277777777777778]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[1.3665992999999617, 2.4200994000000264, 3.330427699999973, 4.7307907000001705]","['target_3', 'target_0', 'target_1', 'target_2']",65.34107480000011,65.35007560000008,65.35007560000008,66.34197050000012,,,,,23,001,2026-02-06_13h54.30.043,visual_search,2024.1.5,None,2026-02-06 13h54.43.310633 +0530,
white,2,1,7,0,66.43357390000006,,,,,,,,,,,66.34283570000002,66.43357390000006,0.0702601999998933,66.43357390000006,66.43357390000006,72.10115210000004,"[1.5620314000000235, 2.037624199999982, 3.666785599999912, 4.8230206999999155, 5.758426599999893]","[0.12111111111111111, -0.051111111111111114, -0.052222222222222225, 0.11277777777777778, 0.245]","[0.15333333333333332, 0.07, -0.005, -0.22166666666666668, -0.11833333333333333]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.4971188000001803, 2.367848200000026, 3.602103100000022, 4.757553900000175, 5.693085699999983]","['target_3', 'target_4', 'target_2', 'target_0', 'target_1']",72.10180059999993,72.10962310000014,72.10962310000014,73.10764459999996,,,,,23,001,2026-02-06_13h54.30.043,visual_search,2024.1.5,None,2026-02-06 13h54.43.310633 +0530,
red,2,2,8,2,73.20204330000001,,,,,,,,,,,73.10864050000009,73.20204330000001,0.07660979999991469,73.20204330000001,73.20204330000001,78.65991000000008,"[1.4569091999999273, 2.0447963999999956, 3.4536083999998937, 4.052334599999995, 5.556432399999949]","[0.1527777777777778, 0.095, 0.06166666666666667, 0.13, -0.21666666666666667]","[0.2427777777777778, 0.03166666666666667, -0.06777777777777778, -0.145, -0.011111111111111112]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.3855105000000094, 2.430437100000063, 3.3825570999999854, 4.271835600000031, 5.484722599999941]","['target_1', 'target_4', 'target_2', 'target_0', 'target_3']",78.66056270000013,78.66841640000007,78.66841640000007,79.65817620000007,79.75107819999994,79.75107819999994,,,23,001,2026-02-06_13h54.30.043,visual_search,2024.1.5,None,2026-02-06 13h54.43.310633 +0530,
white,3,0,9,0,79.75107819999994,,,,,,,,,,,79.65907300000003,79.75107819999994,0.06837409999980082,79.75107819999994,79.75107819999994,86.13478480000003,"[1.748050499999863, 2.032776399999875, 3.7330370999998195, 4.888689999999997, 6.472588199999791]","[-0.23944444444444443, -0.21777777777777776, 0.13, 0.04777777777777778, 0.21611111111111111]","[0.04777777777777778, 0.14333333333333334, 0.24833333333333332, -0.010555555555555556, -0.165]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.6852555999998913, 2.45864830000005, 3.669530200000054, 4.825709199999892, 6.4091289000000415]","['target_2', 'target_0', 'target_3', 'target_1', 'target_4']",86.1354381000001,86.14325819999999,86.14325819999999,87.13965789999997,,,,,23,001,2026-02-06_13h54.30.043,visual_search,2024.1.5,None,2026-02-06 13h54.43.310633 +0530,
