target_col,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instrTxt.started,startMouse.started,instructions.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,trial.started,square.started,mouse.started,trial_counter.started,instruct.started,trial.stopped,click_times,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,fb.started,trial_counter_2.started,feedback.stopped,fb.stopped,trial_counter_2.stopped,thanks.started,endMsg.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.007334200000059354,0.013279099999977007,0.007059000000026572,8.615767600000027,-0.2411111111111111,0.36,1,0,0,,,,,,,,,,,,,,,,,,,,,,,37,001,2026-02-10_18h11.35.742,visual_search,2024.1.5,None,2026-02-10 18h11.59.126212 +0530,
white,0,0,0,1,8.758534700000041,,,,,,,,,,,8.66065679999997,8.758534700000041,0.11529540000003635,8.758534700000041,8.758534700000041,31.592985399999975,"[2.5821494000000484, 6.902253299999984, 13.358422000000019, 19.92560679999997, 22.97504170000002]","[-0.12055555555555555, -0.010555555555555556, 0.034444444444444444, 0.24444444444444444, 0.21944444444444444]","[-0.14722222222222223, -0.21666666666666667, 0.0, -0.22944444444444445, -0.11722222222222223]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2.4724877999999535, 6.792415799999958, 13.248625599999968, 19.81573359999993, 22.865205699999933]","['target_2', 'target_1', 'target_4', 'target_0', 'target_3']",31.593889200000035,31.609712899999977,31.609712899999977,32.59496350000006,,,,,37,001,2026-02-10_18h11.35.742,visual_search,2024.1.5,None,2026-02-10 18h11.59.126212 +0530,
red,0,1,1,2,32.70476550000001,,,,,,,,,,,32.59537510000007,32.70476550000001,0.08193810000000212,32.70476550000001,32.70476550000001,47.60248509999997,"[3.5919190999999273, 8.841458999999986, 10.159742800000004, 12.574256099999957, 15.006624399999964]","[-0.12666666666666668, 0.012777777777777779, 0.21777777777777776, 0.075, 0.14222222222222222]","[-0.21055555555555555, -0.20222222222222222, -0.1388888888888889, 0.08611111111111111, 0.22111111111111112]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[3.5129475999999613, 8.763756999999941, 10.082456000000093, 12.496728600000097, 14.927608599999985]","['target_4', 'target_3', 'target_2', 'target_0', 'target_1']",47.60310800000002,47.61053510000011,47.61053510000011,48.60994849999997,,,,,37,001,2026-02-10_18h11.35.742,visual_search,2024.1.5,None,2026-02-10 18h11.59.126212 +0530,
white,0,2,2,0,48.74251729999992,,,,,,,,,,,48.611645899999985,48.74251729999992,0.10296349999998711,48.74251729999992,48.74251729999992,61.781215599999996,"[3.409607299999834, 5.146588999999949, 8.449577399999953, 10.916969899999913, 13.1757783999999]","[-0.16, -0.11, -0.24, 0.14, 0.06555555555555556]","[0.02666666666666667, -0.19944444444444445, 0.14, 0.005555555555555556, 0.09944444444444445]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[3.312477700000045, 5.049278799999911, 8.35254289999989, 10.819661499999938, 13.078585399999838]","['target_3', 'target_0', 'target_2', 'target_4', 'target_1']",61.78211749999991,61.79317220000007,61.79317220000007,62.79074549999996,,,,,37,001,2026-02-10_18h11.35.742,visual_search,2024.1.5,None,2026-02-10 18h11.59.126212 +0530,
red,1,0,3,2,62.880549900000005,,,,,,,,,,,62.7910746,62.880549900000005,0.06725750000009612,62.880549900000005,62.880549900000005,71.75133819999996,"[2.6514993000000686, 3.779826899999989, 4.864361800000097, 7.1852823000001536, 8.967607900000075]","[0.0016666666666666668, -0.15388888888888888, -0.15388888888888888, 0.06166666666666667, 0.06166666666666667, 0.13833333333333334, 0.17]","[-0.03166666666666667, 0.1827777777777778, 0.1827777777777778, 0.06444444444444444, 0.06444444444444444, 0.1622222222222222, -0.0811111111111111]","[1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[2.5916769999998905, 3.718102999999928, 3.9363985999998476, 4.802441499999986, 4.971135799999956, 7.124285500000042, 8.905547500000011]","['target_2', 'target_0', 'target_0', 'target_4', 'target_4', 'target_1', 'target_3']",71.7522778,71.76215159999992,71.76215159999992,72.75614919999998,,,,,37,001,2026-02-10_18h11.35.742,visual_search,2024.1.5,None,2026-02-10 18h11.59.126212 +0530,
white,1,1,4,1,72.88443789999997,,,,,,,,,,,72.75670300000002,72.88443789999997,0.08373449999999139,72.88443789999997,72.88443789999997,81.71142310000005,"[2.5360223000000133, 4.413686299999881, 6.463010499999882, 8.019131299999799, 8.956297799999902]","[0.13666666666666666, -0.16277777777777777, -0.07, 0.045, 0.23333333333333334]","[-0.02722222222222222, -0.012777777777777779, 0.15555555555555556, -0.20277777777777778, -0.1761111111111111]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[2.46060690000013, 4.337901300000112, 6.386911699999928, 7.943444600000021, 8.881471899999951]","['target_1', 'target_3', 'target_0', 'target_4', 'target_2']",81.71210309999992,81.72303809999994,81.72303809999994,82.72170540000002,,,,,37,001,2026-02-10_18h11.35.742,visual_search,2024.1.5,None,2026-02-10 18h11.59.126212 +0530,
white,1,2,5,0,82.86551080000004,,,,,,,,,,,82.72262849999993,82.86551080000004,0.11215820000006715,82.86551080000004,82.86551080000004,90.23734029999991,"[1.1627978000001349, 2.9477382000000034, 4.596881100000019, 6.163391199999978, 7.5235903000000235]","[-0.03111111111111111, 0.12, -0.105, 0.24, 0.24444444444444444]","[0.03166666666666667, -0.02666666666666667, -0.13111111111111112, -0.03388888888888889, 0.13833333333333334]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.0559882000000016, 2.8401896999998826, 4.489135199999964, 6.055589699999928, 7.4159012999998595]","['target_1', 'target_4', 'target_0', 'target_3', 'target_2']",90.23799729999996,90.2481459999999,90.2481459999999,91.23997980000013,91.3762220000001,91.3762220000001,,,37,001,2026-02-10_18h11.35.742,visual_search,2024.1.5,None,2026-02-10 18h11.59.126212 +0530,
white,2,0,6,0,91.3762220000001,,,,,,,,,,,91.24104089999992,91.3762220000001,0.09911680000004708,91.3762220000001,91.3762220000001,100.68281810000008,"[1.1434813000000759, 2.687350400000014, 4.973438900000019, 7.8279110000000856, 9.443301399999882]","[-0.16, -0.09055555555555556, -0.027777777777777776, 0.09722222222222222, -0.17888888888888888]","[0.07, 0.19555555555555557, 0.23222222222222222, -0.20777777777777778, -0.085]","[1, 1, 1, 0, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 1, 0]","[1.0550701999998182, 2.5983726999998, 4.8838100999998915, 7.738242599999921, 9.35360639999999]","['target_0', 'target_2', 'target_3', 'target_4', 'target_1']",100.68349540000008,100.694481,100.694481,101.6865745,,,,,37,001,2026-02-10_18h11.35.742,visual_search,2024.1.5,None,2026-02-10 18h11.59.126212 +0530,
red,2,1,7,2,101.79911149999998,,,,,,,,,,,101.68729050000002,101.79911149999998,0.07635589999995318,101.79911149999998,101.79911149999998,109.11971519999997,"[1.3178726999999526, 2.3690722000001188, 3.8042321000000356, 5.264347099999895, 7.4338582000000315]","[0.006666666666666667, 0.09166666666666666, 0.18, 0.23055555555555557, 0.07777777777777778]","[0.11055555555555556, 0.20833333333333334, 0.24333333333333335, 0.007222222222222222, -0.10722222222222222]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.2480708000000504, 2.298870699999952, 3.733750999999984, 5.193645199999992, 7.363396899999998]","['target_1', 'target_3', 'target_4', 'target_0', 'target_2']",109.12066340000001,109.13077730000009,109.13077730000009,110.11948929999994,110.22150149999993,110.22150149999993,,,37,001,2026-02-10_18h11.35.742,visual_search,2024.1.5,None,2026-02-10 18h11.59.126212 +0530,
white,2,2,8,1,110.22150149999993,,,,,,,,,,,110.12004679999995,110.22150149999993,0.0733637999999246,110.22150149999993,110.22150149999993,119.33944610000003,"[3.4568947999998727, 5.252073099999961, 6.311752999999953, 8.346957999999859, 9.216155699999945]","[0.1288888888888889, -0.05333333333333334, -0.215, 0.03777777777777778, 0.12277777777777778]","[0.2238888888888889, -0.10111111111111111, -0.21166666666666667, -0.007222222222222222, 0.03666666666666667]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[3.3901226000000406, 5.186155999999983, 6.244207199999892, 8.279387600000064, 9.149788299999955]","['target_0', 'target_1', 'target_4', 'target_3', 'target_2']",119.3400646,119.35022249999997,119.35022249999997,120.33413610000002,120.47868300000005,120.47868300000005,,,37,001,2026-02-10_18h11.35.742,visual_search,2024.1.5,None,2026-02-10 18h11.59.126212 +0530,
