target_col,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instrTxt.started,startMouse.started,instructions.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,trial.started,square.started,mouse.started,trial_counter.started,instruct.started,trial.stopped,click_times,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,fb.started,trial_counter_2.started,feedback.stopped,fb.stopped,trial_counter_2.stopped,thanks.started,endMsg.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.007415100000002894,0.014643100000000686,0.007357500000011896,6.833107600000005,0.027777777777777776,0.028333333333333332,1,0,0,,,,,,,,,,,,,,,,,,,,,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
white,0,0,0,1,6.989809699999967,,,,,,,,,,,6.871451499999978,6.989809699999967,0.12578050000001895,6.989809699999967,6.989809699999967,14.632030600000007,"[1.5465690999999993, 2.826139000000012, 4.1908783000000085, 5.552188600000022, 7.796909599999992]","[0.05611111111111111, -0.18444444444444444, 0.235, 0.012222222222222223, -0.03833333333333333]","[0.10722222222222222, 0.0961111111111111, 0.14666666666666667, -0.11888888888888889, 0.11]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.4298587999999768, 2.7094582999999943, 4.07456609999997, 5.434906599999977, 7.679791499999965]","['target_0', 'target_4', 'target_1', 'target_3', 'target_2']",14.634938299999988,14.657117400000004,14.657117400000004,15.641790599999979,,,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
white,0,1,1,0,15.735016299999984,,,,,,,,,,,15.642268999999999,15.735016299999984,0.07244129999997995,15.735016299999984,15.735016299999984,22.05093089999997,"[1.950137199999972, 3.0177605000000085, 4.095488699999976, 5.427066699999955, 6.41418189999996]","[0.09388888888888888, -0.04, -0.13555555555555557, 0.12166666666666667, 0.20833333333333334]","[0.23166666666666666, 0.21833333333333332, 0.19944444444444445, -0.03888888888888889, -0.13722222222222222]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.8827552999999853, 2.9484497999999917, 4.026290099999983, 5.357497299999977, 6.344524199999967]","['target_3', 'target_0', 'target_4', 'target_1', 'target_2']",22.052226299999973,22.059902499999964,22.059902499999964,23.05740370000001,,,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
red,0,2,2,2,23.156466499999965,,,,,,,,,,,23.057822499999986,23.156466499999965,0.0786927999999989,23.156466499999965,23.156466499999965,28.508314600000006,"[1.2920506000000387, 2.1474685000000022, 3.3042282000000114, 4.348476100000028, 5.454360699999995]","[-0.013333333333333334, 0.058333333333333334, 0.15833333333333333, 0.19111111111111112, -0.05444444444444444]","[-0.049444444444444444, -0.05444444444444444, 0.12333333333333334, 0.0044444444444444444, 0.043333333333333335]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.220338599999991, 2.075701899999956, 3.2321231999999895, 4.276182799999958, 5.382031299999994]","['target_2', 'target_1', 'target_0', 'target_3', 'target_4']",28.50919319999997,28.51697409999997,28.51697409999997,29.50700760000001,29.619514900000013,29.619514900000013,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
white,1,0,3,1,29.619514900000013,,,,,,,,,,,29.507382699999994,29.619514900000013,0.08100279999996474,29.619514900000013,29.619514900000013,36.67269669999996,"[1.6645164999999906, 2.5924322999999845, 3.511213199999986, 4.80861509999994, 7.16142439999993]","[-0.042222222222222223, -0.15833333333333333, -0.18, 0.10444444444444445, 0.24833333333333332]","[0.18666666666666668, 0.06222222222222222, -0.06277777777777778, -0.06333333333333334, 0.04777777777777778]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.5908473000000072, 2.518739100000005, 3.437366300000008, 4.733872800000029, 7.087115100000062]","['target_3', 'target_1', 'target_0', 'target_2', 'target_4']",36.67355639999994,36.68444920000002,36.68444920000002,37.67267500000003,37.76490739999997,37.76490739999997,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
red,1,1,4,2,37.76490739999997,,,,,,,,,,,37.67317779999996,37.76490739999997,0.06570970000007037,37.76490739999997,37.76490739999997,43.65790960000004,"[1.2492273000000296, 2.9247252000000117, 3.3176220000000285, 4.965852500000096, 5.982810900000004]","[-0.03944444444444444, 0.04, 0.17, 0.08888888888888889, -0.04]","[0.09444444444444444, 0.044444444444444446, -0.10388888888888889, -0.17555555555555555, -0.013888888888888888]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.1893042000000378, 2.8648609000000533, 3.822633900000028, 4.9057593, 5.921991800000001]","['target_0', 'target_4', 'target_3', 'target_1', 'target_2']",43.65856599999995,43.66646319999995,43.66646319999995,44.65481550000004,44.74546429999998,44.74546429999998,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
white,1,2,5,0,44.74546429999998,,,,,,,,,,,44.65526969999996,44.74546429999998,0.05769549999990886,44.74546429999998,44.74546429999998,51.60124710000002,"[1.897990199999981, 3.0261213, 4.645560799999998, 5.912923399999954, 6.940587499999992]","[0.08666666666666667, -0.19944444444444445, -0.042222222222222223, 0.18555555555555556, 0.04722222222222222]","[0.23277777777777778, 0.19277777777777777, -0.19333333333333333, 0.11555555555555555, 0.15555555555555556]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.8440279999999802, 2.971290799999906, 4.590602499999932, 5.858222399999931, 6.885885699999903]","['target_3', 'target_2', 'target_0', 'target_1', 'target_4']",51.6018828,51.61031619999994,51.61031619999994,52.60316499999999,,,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
white,2,0,6,1,52.70241609999994,,,,,,,,,,,52.60350340000002,52.70241609999994,0.069911100000013,52.70241609999994,52.70241609999994,58.620322999999985,"[1.528851300000042, 2.733741000000009, 3.8126804000000902, 5.002223300000082, 6.015850699999987]","[0.1361111111111111, -0.025555555555555557, -0.08277777777777778, -0.13833333333333334, -0.24055555555555555]","[0.09222222222222222, -0.23555555555555555, 0.06333333333333334, 0.17, 0.07277777777777777]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.4661793000000216, 2.670610600000032, 3.7493981000000076, 4.939259499999935, 5.952933199999961]","['target_0', 'target_2', 'target_3', 'target_4', 'target_1']",58.62133449999999,58.632050100000015,58.632050100000015,59.621588299999985,,,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
white,2,1,7,0,59.73546969999995,,,,,,,,,,,59.62203790000001,59.73546969999995,0.09154079999996156,59.73546969999995,59.73546969999995,65.17529709999997,"[1.0970804999999473, 2.189383399999997, 3.2919570999999905, 4.415311799999927, 5.551610499999924]","[-0.14555555555555555, -0.1938888888888889, -0.08666666666666667, 0.14, 0.21]","[0.16666666666666666, -0.050555555555555555, -0.22166666666666668, 0.034444444444444444, 0.20722222222222222]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.012091899999973, 2.103585599999974, 3.206256899999971, 4.328765299999986, 5.465737699999977]","['target_2', 'target_3', 'target_4', 'target_1', 'target_0']",65.17637400000001,65.18662749999999,65.18662749999999,66.18457209999997,,,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
red,2,2,8,2,66.26980379999998,,,,,,,,,,,66.18485329999999,66.26980379999998,0.065166999999974,66.26980379999998,66.26980379999998,72.3818738,"[1.1677598999999645, 2.0317450999999664, 2.970464799999945, 4.572147299999983, 6.20277509999994]","[0.052222222222222225, 0.17555555555555555, 0.24222222222222223, 0.2288888888888889, -0.21555555555555556]","[0.16666666666666666, 0.051111111111111114, -0.04833333333333333, -0.2222222222222222, -0.028333333333333332]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.1090060999999878, 1.973467600000049, 2.912321399999996, 4.513816499999962, 6.144727099999955]","['target_1', 'target_2', 'target_3', 'target_4', 'target_0']",72.38290989999996,72.39299110000002,72.39299110000002,73.38368030000004,,,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
red,3,0,9,2,73.4928109,,,,,,,,,,,73.38416940000002,73.4928109,0.08145039999999426,73.4928109,73.4928109,78.61097889999996,"[1.124162100000035, 2.1324644000000035, 3.603045100000031, 3.9399190000000317, 5.225671000000034]","[-0.13666666666666666, -0.03944444444444444, 0.08666666666666667, -0.020555555555555556, -0.08388888888888889]","[0.18166666666666667, 0.245, -0.12277777777777778, -0.04055555555555555, -0.18666666666666668]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.0489409000000478, 2.472115600000052, 3.527739800000063, 4.2987435000000005, 5.1503254000000425]","['target_2', 'target_0', 'target_4', 'target_1', 'target_3']",78.61164250000002,78.6201423,78.6201423,79.61603530000002,,,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
white,3,1,10,1,79.72157949999996,,,,,,,,,,,79.6165009,79.72157949999996,0.08094010000002072,79.72157949999996,79.72157949999996,84.53317000000004,"[1.1816107000000784, 1.492798700000094, 2.95004670000003, 3.965325900000039, 4.919798200000059]","[-0.06833333333333333, 0.052222222222222225, -0.04, 0.034444444444444444, 0.10055555555555555]","[0.08055555555555556, 0.12166666666666667, 0.21555555555555556, -0.027777777777777776, -0.1238888888888889]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.105545799999959, 1.9934891000000334, 2.873222499999997, 3.8885186999999632, 4.842562899999962]","['target_4', 'target_2', 'target_1', 'target_0', 'target_3']",84.53380949999996,84.54190559999995,84.54190559999995,85.53236100000004,85.64050739999993,85.64050739999993,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
white,3,2,11,0,85.64050739999993,,,,,,,,,,,85.53285540000002,85.64050739999993,0.07875229999990552,85.64050739999993,85.64050739999993,90.9932053,"[1.3698900999999069, 2.0067878999999493, 2.698879099999999, 4.19428819999996, 5.457449199999928]","[-0.12555555555555556, -0.13555555555555557, 0.026111111111111113, -0.05611111111111111, 0.22]","[0.20944444444444443, 0.08388888888888889, 0.007222222222222222, -0.17166666666666666, -0.2727777777777778]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.2955091999999695, 2.2484750999999505, 3.2062192999999297, 4.119178099999999, 5.382314999999949]","['target_1', 'target_2', 'target_4', 'target_3', 'target_0']",90.99435170000004,91.00346030000003,91.00346030000003,91.99768599999993,,,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
white,4,0,12,0,92.10845710000001,,,,,,,,,,,91.99808840000003,92.10845710000001,0.0859803999999258,92.10845710000001,92.10845710000001,97.5379107,"[1.7102760999999873, 2.298965399999929, 3.6117527999999766, 4.627092999999945, 5.54078770000001]","[-0.03611111111111111, 0.09388888888888888, 0.2222222222222222, 0.21611111111111111, -0.13777777777777778]","[0.15166666666666667, 0.17277777777777778, 0.02666666666666667, -0.17555555555555555, 0.019444444444444445]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.628288100000077, 2.5481693000000405, 3.5292996000000585, 4.544532100000083, 5.45878730000004]","['target_2', 'target_1', 'target_0', 'target_4', 'target_3']",97.53872190000004,97.55012350000004,97.55012350000004,98.54677659999993,,,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
red,4,1,13,2,98.64720020000004,,,,,,,,,,,98.54707580000002,98.64720020000004,0.07401980000008734,98.64720020000004,98.64720020000004,102.95394729999998,"[1.106181300000003, 1.445875000000001, 2.477971700000012, 3.114157700000078, 4.413635200000044]","[-0.16277777777777777, 0.058333333333333334, 0.17944444444444443, 0.21944444444444444, -0.21666666666666667]","[0.20944444444444443, 0.17555555555555555, -0.012777777777777779, -0.10277777777777777, -0.06555555555555556]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.0366807000000335, 1.7790591000000404, 2.7752174999999397, 3.5044160999999576, 4.343582900000001]","['target_1', 'target_4', 'target_3', 'target_2', 'target_0']",102.9549925,102.96455319999995,102.96455319999995,103.96271809999996,,,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
white,4,2,14,1,104.05515969999999,,,,,,,,,,,103.96318889999998,104.05515969999999,0.07882269999993241,104.05515969999999,104.05515969999999,110.21607919999997,"[1.174539799999934, 2.9518039999999246, 4.2996912999999495, 5.247823999999923, 6.259428099999923]","[-0.23444444444444446, 0.16666666666666666, 0.06777777777777778, 0.011111111111111112, -0.20944444444444443]","[0.22611111111111112, 0.16111111111111112, -0.12333333333333334, -0.18388888888888888, -0.059444444444444446]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[1.0996125000000347, 2.876263100000074, 4.224142900000061, 5.1723367000000735, 6.183710799999972]","['target_1', 'target_2', 'target_0', 'target_4', 'target_3']",110.2167872,110.22526900000003,110.22526900000003,111.2121985,111.23531219999995,111.23531219999995,,,sahithi,001,2026-02-06_13h34.07.839,visual_search,2024.1.5,None,2026-02-06 13h34.27.092673 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.21226849999994,111.23531219999995,,,,,,,,
