participant_id,condition,modality,trial_type,is_target_trial,RT_ms,hit,false_alarm,n_clicks,inter_click_ms,trial_duration_ms,source_file,Level,PlayerID,Timestamp,GameMode,final_score,Completed,success_rate,hit_rate,false_alarms,avg_inter_target_ms,"HitPositions(x,y)",failed_levels
14,Single,Lab,red,True,916.2478999999735,1.0,,1.0,,1114.1559000000143,14_visual_search_2026-02-05_09h30.51.690.csv,,,,,,,,,,,,
15,Single,Lab,white,False,1573.5268999999334,,0.0,2.0,,1596.7373999999381,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,red,True,2030.3761000000122,1.0,,2.0,,2050.333799999976,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,white,False,1194.2268999999897,,0.0,2.0,,1213.1641000000855,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,white,False,1193.6830999999302,,0.0,2.0,,1221.6902999999775,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,red,True,1134.3276999999716,1.0,,2.0,,1153.5465000000613,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,white,False,1351.8894000000046,,0.0,2.0,,1372.5504999999885,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,white,False,1449.213900000018,,0.0,2.0,,1475.5602999999837,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,red,True,1078.1246000000237,1.0,,2.0,,1099.0834000000405,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,white,False,1154.8650999999381,,0.0,2.0,,1177.074300000072,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,red,True,874.2770000001201,1.0,,2.0,,903.793999999948,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,white,False,1208.694199999968,,0.0,2.0,,1240.7369000000017,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,white,False,1906.4030999999204,,0.0,2.0,,1926.2236999999232,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,white,False,1520.118000000025,,0.0,2.0,,1541.3307000000032,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,white,False,999.7726999999941,,0.0,2.0,,1027.9371999999967,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
15,Single,Lab,red,True,1063.161100000002,1.0,,2.0,,1091.2051999999903,15_visual_search_2026-02-05_11h48.30.286.csv,,,,,,,,,,,,
16,Single,Lab,white,False,1803.8327000000436,,0.0,2.0,,1828.7093999999797,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,white,False,2238.075800000047,,0.0,2.0,,2258.329099999969,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,red,True,1194.738099999995,1.0,,2.0,,1218.6821000000236,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,white,False,1531.2912000000551,,0.0,2.0,,1556.7131000000245,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,red,True,1319.04540000005,1.0,,2.0,,1352.8850000000148,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,white,False,1225.6554999999025,,0.0,2.0,,1252.4604999999838,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,red,True,1122.7810999999974,1.0,,2.0,,1144.466399999942,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,white,False,1422.3484000000326,,0.0,2.0,,1448.4608000000208,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,white,False,2828.815600000098,,0.0,2.0,,2855.045299999915,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,red,True,1622.6202999999941,1.0,,2.0,,1649.795700000027,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,white,False,2678.485300000034,,0.0,2.0,,2706.6839999999956,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,white,False,1276.4609999999266,,0.0,2.0,,1299.984800000061,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,red,True,2220.1060999999527,1.0,,2.0,,2246.4062999999896,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,white,False,1677.940900000067,,0.0,2.0,,1706.714799999986,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
16,Single,Lab,white,False,1961.3084000001209,,0.0,2.0,,1985.1950999999417,16_visual_search_2026-02-05_11h53.04.319.csv,,,,,,,,,,,,
17,Single,Lab,white,False,1548.3749000013631,,0.0,1.0,,1681.0496999987663,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,red,True,913.4799000003113,1.0,,1.0,,1024.4459000005008,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,white,False,1419.5004999983212,,0.0,1.0,,1497.5475999999617,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,red,True,875.4977999997209,1.0,,1.0,,983.6199000001216,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,white,False,1302.469199999905,,0.0,1.0,,1426.9065000007686,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,white,False,945.5554999985907,,0.0,1.0,,1067.9776000015408,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,red,True,1096.8052000007447,1.0,,1.0,,1221.7172000000573,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,white,False,1263.6681999993016,,0.0,1.0,,1388.0786999998236,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,white,False,1212.4373999995441,,0.0,1.0,,1332.6802999999927,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,white,False,1053.9707999996608,,0.0,1.0,,1174.0005999999994,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,white,False,992.9378999986511,,0.0,1.0,,1119.8640000002342,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,red,True,923.0270000007295,1.0,,1.0,,1042.6112999994075,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,red,True,877.5968000009016,1.0,,1.0,,998.8697999997385,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,white,False,1178.9331000018137,,0.0,1.0,,1284.7291999987647,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
17,Single,Lab,white,False,787.3359999994136,,0.0,1.0,,906.2881000008929,17_visual_search_2026-02-05_12h38.52.432.csv,,,,,,,,,,,,
18,Single,Lab,white,False,1811.1171999989892,,0.0,1.0,,1934.7969999998895,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,white,False,1275.335799999084,,0.0,1.0,,1393.6080999992555,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,red,True,1229.0668999994523,1.0,,1.0,,1349.371099999189,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,white,False,1356.896899998901,,0.0,1.0,,1473.885600000358,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,white,False,1991.241200001241,,0.0,1.0,,2116.850799999156,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,red,True,1146.2293999993562,1.0,,1.0,,1261.120999999548,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,white,False,1215.8073999999033,,0.0,1.0,,1338.446699999622,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,red,True,1473.9454999998998,1.0,,1.0,,1590.8300999999483,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,white,False,2562.845999998899,,0.0,1.0,,2685.737699999663,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,red,True,1360.3042000013374,1.0,,1.0,,1509.0693999991345,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,white,False,1231.168099999195,,0.0,1.0,,1353.4835999998904,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,white,False,1611.889899999369,,0.0,1.0,,1734.2502999999851,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,white,False,1329.3749000004027,,0.0,1.0,,1448.1914999996661,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,red,True,1263.7626999985514,1.0,,1.0,,1387.0476000010967,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
18,Single,Lab,white,False,1212.0876999997563,,0.0,1.0,,1333.0716999989818,18_visual_search_2026-02-05_13h30.57.127.csv,,,,,,,,,,,,
19,Single,Lab,white,False,2295.1936999997997,,0.0,1.0,,2433.2381000021996,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,white,False,1664.145800001279,,0.0,1.0,,1786.5842999999586,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,red,True,1605.546200004028,1.0,,1.0,,1726.590700000088,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,white,False,1397.7731000013591,,0.0,1.0,,1523.076299999957,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,white,False,1457.8156999996281,,0.0,1.0,,1577.2136000014143,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,red,True,1071.601899999223,1.0,,1.0,,1189.5045000019309,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,red,True,1663.6378000002878,1.0,,1.0,,1788.7025999989419,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,white,False,1872.6816000016697,,0.0,1.0,,2015.1851000009628,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,white,False,2014.3910000006144,,0.0,1.0,,2134.5370999988518,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,white,False,1542.4428999976953,,0.0,1.0,,1658.5381000004418,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,white,False,1257.2572000026412,,0.0,1.0,,1380.7201999989047,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,red,True,1292.7544999984093,1.0,,1.0,,1415.8241000004637,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,red,True,1317.7650000034191,1.0,,1.0,,1450.3933000014513,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,white,False,1433.5915000010573,,0.0,1.0,,1557.0458000001963,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
19,Single,Lab,white,False,1773.1174000000465,,0.0,1.0,,1893.7870000008843,19_visual_search_2026-02-05_14h39.09.206.csv,,,,,,,,,,,,
1,Single,Lab,white,False,5524.167999999918,,0.0,1.0,,5744.029299999966,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,red,True,3570.4144000010274,1.0,,1.0,,3747.0432999998593,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,white,False,2505.4930000005697,,0.0,1.0,,2692.7598000002035,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,red,True,2135.943100001896,1.0,,1.0,,2323.9675000004354,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,white,False,2145.4771000007895,,0.0,1.0,,2334.687100001247,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,white,False,2189.453200000571,,0.0,1.0,,2377.2179999996297,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,white,False,1802.9690999992454,,0.0,1.0,,1974.92179999972,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,red,True,1176.2959000006958,1.0,,1.0,,1373.5828000008041,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,white,False,1525.7491000011214,,0.0,1.0,,1712.241899998844,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,red,True,1331.2201999997342,1.0,,1.0,,1520.5781000004208,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,white,False,1984.1400000004796,,0.0,1.0,,2176.342400000067,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,white,False,2590.785700000197,,0.0,1.0,,2766.3827000014862,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,white,False,1680.2651999987575,,0.0,1.0,,1855.8198000009725,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,red,True,1113.1559000004927,1.0,,1.0,,1297.317299999122,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
1,Single,Lab,white,False,2074.9176000008447,,0.0,1.0,,2255.704200000764,1_visual_search_2026-02-03_15h36.25.316.csv,,,,,,,,,,,,
20,Single,Lab,white,False,1543.7664999990375,,0.0,1.0,,1664.6448999999848,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,red,True,1819.032100000186,1.0,,1.0,,1939.4198000009055,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,white,False,1675.2190000006522,,0.0,1.0,,1799.213399997825,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,white,False,1080.3869000010309,,0.0,1.0,,1190.5420000002778,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,red,True,1389.8793999978807,1.0,,1.0,,1524.2393000007723,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,white,False,2128.2661000004737,,0.0,1.0,,2253.6505999996734,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,red,True,1499.4497000006959,1.0,,1.0,,1623.0294999986654,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,white,False,1502.1013000005041,,0.0,1.0,,1621.4645000000019,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,white,False,1379.030199994304,,0.0,1.0,,1496.485900002881,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,red,True,990.2169999986654,1.0,,1.0,,1113.5620000022755,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,white,False,1332.7524000014819,,0.0,1.0,,1454.40139999846,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,white,False,1250.8486000006087,,0.0,1.0,,1369.5536000013817,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,red,True,1264.0524999987974,1.0,,1.0,,1384.952100001101,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,white,False,1298.1572999997297,,0.0,1.0,,1418.384699998569,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
20,Single,Lab,white,False,1198.2174000040686,,0.0,1.0,,1315.3308999972069,20_visual_search_2026-02-05_15h08.46.457.csv,,,,,,,,,,,,
21,Single,Lab,white,False,2400.4005000024335,,0.0,1.0,,2500.1613999993424,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,white,False,2124.3319000022893,,0.0,1.0,,2240.199299998494,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,red,True,1432.4874999983876,1.0,,1.0,,1544.1104999990785,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,white,False,1359.6858000018983,,0.0,1.0,,1480.8860999983153,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,red,True,1572.020600000542,1.0,,1.0,,1665.0053000012122,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,white,False,1094.3235000013374,,0.0,1.0,,1188.2050999993226,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,white,False,1620.5490000029386,,0.0,1.0,,1728.0602999999246,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,red,True,1284.536199997092,1.0,,1.0,,1384.5932000003813,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,white,False,1300.1677999964159,,0.0,1.0,,1396.7139000014868,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,white,False,1375.6711999958497,,0.0,1.0,,1475.4976000003808,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,white,False,1643.0101999976614,,0.0,1.0,,1737.6865000005637,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,red,True,1366.1119999997027,1.0,,1.0,,1465.7657999996445,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,red,True,1070.4820000028121,1.0,,1.0,,1181.6877999990538,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,white,False,877.8467000011005,,0.0,1.0,,972.6283999989391,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
21,Single,Lab,white,False,1795.9861000017554,,0.0,1.0,,1901.9368000008399,21_visual_search_2026-02-05_15h30.59.402.csv,,,,,,,,,,,,
2,Single,Lab,white,False,5817.437800000334,,0.0,1.0,,6012.414000000717,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,white,False,1936.5151999991213,,0.0,1.0,,2107.8144000002794,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,red,True,1438.432400000238,1.0,,1.0,,1611.3922000004095,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,white,False,1316.5559000008216,,0.0,1.0,,1501.5787000011187,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,red,True,1626.8890000010288,1.0,,1.0,,1800.876100000096,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,white,False,1078.2077000003483,,0.0,1.0,,1252.0484999986365,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,red,True,1227.6593999977194,1.0,,1.0,,1406.834000001254,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,white,False,1528.9081999999325,,0.0,1.0,,1709.7757999999885,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,white,False,1187.3744999993505,,0.0,1.0,,1363.6416000008467,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,red,True,1389.1724000004615,1.0,,1.0,,1574.9923000003037,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,white,False,1504.1227000019717,,0.0,1.0,,1686.103499998353,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,white,False,1431.7137999987608,,0.0,1.0,,1621.9032000008156,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,red,True,1069.2008999994869,1.0,,1.0,,1249.3004000007204,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,white,False,1550.8039000014833,,0.0,1.0,,1750.3800999984378,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
2,Single,Lab,white,False,2305.564399999639,,0.0,1.0,,2484.3185000008816,2_visual_search_2026-02-03_15h42.21.979.csv,,,,,,,,,,,,
3,Single,Lab,white,False,2342.629600001601,,0.0,1.0,,2551.035200000115,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,white,False,1614.8976999993465,,0.0,1.0,,1788.9909999994416,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,red,True,2626.1043999984395,1.0,,1.0,,2799.584700000196,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,white,False,1699.562199999491,,0.0,1.0,,1876.9397000014578,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,white,False,1038.7093999997887,,0.0,1.0,,1215.7232999998087,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,red,True,2102.371699998912,1.0,,1.0,,2280.1121000011335,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,red,True,1382.4917000001733,1.0,,1.0,,1557.103900000584,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,white,False,1789.5671000005677,,0.0,1.0,,1971.3264999991225,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,white,False,2193.9390000025014,,0.0,1.0,,2384.2920000006416,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,white,False,1412.4744000000646,,0.0,1.0,,1586.8100999996386,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,white,False,1569.0635999999358,,0.0,1.0,,1742.4043999999412,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,red,True,1256.020400000125,1.0,,1.0,,1434.8049000000174,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,white,False,1309.249500001897,,0.0,1.0,,1482.7515999986645,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,red,True,1186.4764000019932,1.0,,1.0,,1369.0416999997979,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
3,Single,Lab,white,False,1365.426500000467,,0.0,1.0,,1543.637900000249,3_visual_search_2026-02-03_15h54.52.832.csv,,,,,,,,,,,,
4,Single,Lab,white,False,1498.968000007153,,0.0,1.0,,1749.1685999993933,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,white,False,1477.3354999997537,,0.0,1.0,,1662.2392999997828,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,red,True,1010.2941999939503,1.0,,1.0,,1201.5538999985438,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,red,True,1009.6868999971775,1.0,,1.0,,1190.9517000021879,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,white,False,1944.3390000014915,,0.0,1.0,,2137.5182999981917,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,white,False,1417.028099996969,,0.0,1.0,,1587.451500003226,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,white,False,1842.3280999923008,,0.0,1.0,,2026.363200006017,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,white,False,1548.9215000052354,,0.0,1.0,,1781.8998000002466,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,red,True,1003.9170999953058,1.0,,1.0,,1200.159200001508,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,white,False,1922.4383999971906,,0.0,1.0,,2107.8504999968573,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,red,True,1011.4332999946782,1.0,,1.0,,1216.0914999985835,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,white,False,1266.868999991857,,0.0,1.0,,1481.9181000057142,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,white,False,1201.9160999989253,,0.0,1.0,,1395.0318999995943,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,red,True,897.6070999997319,1.0,,1.0,,1105.2476999975624,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
4,Single,Lab,white,False,979.1629000101238,,0.0,1.0,,1190.8565999983693,4_visual_search_2026-02-04_11h12.41.113.csv,,,,,,,,,,,,
5,Single,Lab,white,False,1729.4095999968704,,0.0,1.0,,1954.870800000208,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
5,Single,Lab,white,False,2047.2831000006408,,0.0,1.0,,2244.899199999054,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
5,Single,Lab,red,True,1766.215600000578,1.0,,1.0,,2051.715699999477,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
5,Single,Lab,white,False,1524.8603999934858,,0.0,1.0,,1725.223300003563,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
5,Single,Lab,white,False,1173.166400003538,,0.0,1.0,,1400.7113999978174,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
5,Single,Lab,red,True,1057.839499990223,1.0,,1.0,,1268.5418000037316,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
5,Single,Lab,white,False,1349.076700003934,,0.0,1.0,,1595.7035000028554,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
5,Single,Lab,white,False,1314.097700000275,,0.0,1.0,,1545.1235000000452,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
5,Single,Lab,red,True,1383.2855000000563,1.0,,1.0,,1597.8504000013345,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
5,Single,Lab,white,False,912.3554999969201,,0.0,1.0,,1118.2505000033416,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
5,Single,Lab,red,True,1515.0773999994271,1.0,,1.0,,1739.5428000018,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
5,Single,Lab,white,False,1544.4710000010673,,0.0,1.0,,1761.0772999978508,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
5,Single,Lab,white,False,1486.1731999990297,,0.0,1.0,,1707.3514000003343,5_visual_search_2026-02-04_11h27.03.306.csv,,,,,,,,,,,,
