PlayerID,Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
Player_3,2026-02-07T11:22:47.756677,multipleTargets,1,60,true,100.00,100.00,0,1596,686,"(237.73,391.48);(136.23,499.51);(149.88,327.96);(200.94,253.62);(102.03,42.47);(242.83,49.69)"
Player_3,2026-02-07T11:23:20.680737,multipleTargets,2,140,true,100.00,100.00,0,1313,568,"(268.99,468.43);(157.36,494.92);(156.37,461.45);(50.36,428.94);(121.66,280.20);(139.05,191.53);(243.34,376.74);(279.72,567.31)"
Player_3,2026-02-07T11:23:41.320952,multipleTargets,3,220,true,100.00,100.00,0,1434,481,"(176.16,336.15);(125.05,308.02);(125.19,418.70);(221.68,476.48);(118.15,504.90);(65.95,332.86);(176.39,219.24);(61.82,115.65)"
Player_3,2026-02-07T11:24:03.878980,multipleTargets,4,320,true,100.00,100.00,0,2575,1195,"(95.13,98.08);(96.58,34.46);(303.22,14.90);(233.89,173.71);(144.76,389.81);(303.81,244.54);(289.39,328.42);(291.62,308.04);(304.91,273.07);(250.42,451.57)"
Player_3,2026-02-07T11:24:40.510930,multipleTargets,5,410,true,100.00,100.00,0,1515,940,"(249.03,244.47);(195.05,170.11);(83.55,299.18);(151.76,492.01);(227.45,475.44);(184.04,609.74);(203.69,143.66);(104.17,72.54);(42.97,259.40)"
Player_3,2026-02-07T11:25:05.594322,multipleTargets,6,510,true,100.00,100.00,0,1446,801,"(203.08,357.78);(236.51,299.70);(128.19,266.96);(202.52,426.74);(188.59,530.83);(12.57,422.25);(110.16,622.41);(207.10,171.65);(76.05,109.77);(319.61,520.52)"
Player_3,2026-02-07T11:25:34.585390,multipleTargets,7,630,true,100.00,100.00,0,1641,1024,"(80.61,378.16);(63.76,403.66);(70.83,468.70);(207.62,483.05);(67.04,490.37);(165.37,352.49);(7.56,302.61);(203.48,167.05);(125.42,203.78);(48.67,242.69);(293.88,563.99);(175.14,595.71)"
Player_3,2026-02-07T11:26:08.276809,multipleTargets,8,730,true,100.00,100.00,0,1290,1270,"(204.93,197.54);(201.44,383.56);(233.01,400.85);(36.12,299.09);(7.14,180.74);(2.66,169.94);(10.09,44.09);(16.00,79.43);(161.72,117.04);(196.86,491.64)"
Player_3,2026-02-07T11:26:33.057446,multipleTargets,9,850,true,100.00,100.00,0,1186,958,"(189.44,210.01);(42.62,218.83);(7.27,377.61);(66.13,429.55);(210.39,406.56);(270.99,424.71);(173.96,266.79);(245.74,534.27);(256.92,348.35);(154.73,554.68);(82.89,448.93);(101.86,185.44)"
Player_3,2026-02-07T11:27:15.585737,multipleTargets,10,960,false,87.50,85.71,2,2804,1862,"(221.09,51.42);(273.34,327.03);(251.12,235.44);(261.85,302.92);(133.02,361.69);(20.98,453.89);(187.31,44.14);(277.85,31.23);(222.77,133.60);(112.86,439.53);(136.56,371.21);(81.40,249.06)"
Player_3,2026-02-07T11:27:56.470176,multipleTargets,10,125,false,93.33,92.86,1,2407,1556,"(272.76,171.90);(256.48,253.69);(177.96,394.97);(177.88,306.78);(61.29,277.73);(211.13,176.99);(186.84,113.68);(157.32,591.63);(223.06,449.96);(288.00,379.14);(204.21,404.15);(168.74,555.48);(221.70,224.70)"
