b1,b1_se,b1_p,b1_ci_lo,b1_ci_hi
0.2957476697363703,0.026395524524100863,3.876990582796779e-29,0.24401339231608885,0.3474819471566517
0.08091338675302791,0.05970316802958817,0.1753343542890614,-0.036102672347908094,0.1979294458539639
