target_col,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instrTxt.started,startMouse.started,instructions.stopped,startMouse.x,startMouse.y,startMouse.leftButton,startMouse.midButton,startMouse.rightButton,trial.started,square.started,mouse.started,trial_counter.started,target.started,instruct.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,feedback.started,fb.started,trial_counter_2.started,feedback.stopped,thanks.started,endMsg.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.008471400004054885,0.016516800002136733,0.007831100003386382,3.7688446000029217,-0.13944444444444445,0.02666666666666667,1,0,0,,,,,,,,,,,,,,,,,,,,,,6,001,2026-02-04_11h30.24.464,visual_search,2024.1.5,None,2026-02-04 11h30.43.272664 +0530,
white,0,0,0,1,3.91998859999876,,,,,,,,,,,3.78808890000073,3.91998859999876,0.11826370000198949,3.91998859999876,3.91998859999876,3.91998859999876,6.549812100005511,[0.06666666666666667],[-0.09333333333333334],[1],[0],[0],[2.661611700001231],['target'],6.551279999999679,6.578110100002959,6.578110100002959,7.560850000001665,,,,6,001,2026-02-04_11h30.24.464,visual_search,2024.1.5,None,2026-02-04 11h30.43.272664 +0530,
red,0,1,1,2,7.679617000001599,,,,,,,,,,,7.561576400003105,7.679617000001599,0.09502749999955995,7.679617000001599,7.679617000001599,7.679617000001599,9.124778900004458,[0.18388888888888888],[-0.013333333333333334],[1],[0],[0],[1.4777587999997195],['target'],9.125725000005332,9.148540000001958,9.148540000001958,10.127557700005127,,,,6,001,2026-02-04_11h30.24.464,visual_search,2024.1.5,None,2026-02-04 11h30.43.272664 +0530,
white,0,2,2,0,10.285070199999609,,,,,,,,,,,10.128578700001526,10.285070199999609,0.11885670000629034,10.285070199999609,10.285070199999609,10.285070199999609,11.700769200004288,[0.23055555555555557],[-0.095],[1],[0],[0],[1.455418199999258],['target'],11.70167620000575,11.720199300005333,11.720199300005333,12.709954800004198,,,,6,001,2026-02-04_11h30.24.464,visual_search,2024.1.5,None,2026-02-04 11h30.43.272664 +0530,
red,1,0,3,2,12.830399000005855,,,,,,,,,,,12.710986199999752,12.830399000005855,0.09843040000123437,12.830399000005855,12.830399000005855,12.830399000005855,13.874210800000583,[-0.06444444444444444],[-0.06055555555555556],[1],[0],[0],[1.073458999999275],['target'],13.875203100004,13.894059400001424,13.894059400001424,14.876925900003698,,,,6,001,2026-02-04_11h30.24.464,visual_search,2024.1.5,None,2026-02-04 11h30.43.272664 +0530,
white,1,1,4,0,14.993318600005296,,,,,,,,,,,14.877977600001032,14.993318600005296,0.08651100000133738,14.993318600005296,14.993318600005296,14.993318600005296,16.445984900004987,[0.07333333333333333],[-0.04833333333333333],[1],[0],[0],[1.4831892000001972],['target'],16.44696169999952,16.47031060000154,16.47031060000154,17.45960620000551,,,,6,001,2026-02-04_11h30.24.464,visual_search,2024.1.5,None,2026-02-04 11h30.43.272664 +0530,
white,1,2,5,1,17.574123999998847,,,,,,,,,,,17.46042960000341,17.574123999998847,0.0955829000013182,17.574123999998847,17.574123999998847,17.574123999998847,19.290957299999718,[-0.017777777777777778],[0.09666666666666666],[1],[0],[0],[1.7474118000027374],['target'],19.291815200005658,19.3087669000015,19.3087669000015,20.292611199998646,,,,6,001,2026-02-04_11h30.24.464,visual_search,2024.1.5,None,2026-02-04 11h30.43.272664 +0530,
white,2,0,6,0,20.412307200000214,,,,,,,,,,,20.293379800001276,20.412307200000214,0.08752140000433428,20.412307200000214,20.412307200000214,20.412307200000214,22.89114430000336,[0.17833333333333334],[-0.11444444444444445],[1],[0],[0],[2.5111178000006475],['target'],22.89205470000161,22.910994400001073,22.910994400001073,23.90822350000235,,,,6,001,2026-02-04_11h30.24.464,visual_search,2024.1.5,None,2026-02-04 11h30.43.272664 +0530,
white,2,1,7,1,24.027937999999267,,,,,,,,,,,23.908910099999048,24.027937999999267,0.10955250000552041,24.027937999999267,24.027937999999267,24.027937999999267,25.250361300000804,[-0.075],[0.09777777777777778],[1],[0],[0],[1.2480512000038289],['target'],25.251203100000566,25.26980960000219,25.26980960000219,26.25814779999928,,,,6,001,2026-02-04_11h30.24.464,visual_search,2024.1.5,None,2026-02-04 11h30.43.272664 +0530,
red,2,2,8,2,26.41982840000128,,,,,,,,,,,26.2590440999993,26.41982840000128,0.11800750000111293,26.41982840000128,26.41982840000128,26.41982840000128,27.610243800001626,[0.1511111111111111],[0.215],[1],[0],[0],[1.240300000004936],['target'],27.611154000005627,27.630414300001576,27.630414300001576,28.624671000005037,,,,6,001,2026-02-04_11h30.24.464,visual_search,2024.1.5,None,2026-02-04 11h30.43.272664 +0530,
