PlayerID,Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
Player_2,2026-02-03T21:14:34.783805,singleTarget,1,10,true,100.00,100.00,0,1272,0,"(215.07,37.80)"
Player_2,2026-02-03T21:14:47.244430,singleTarget,2,20,true,100.00,100.00,0,1003,0,"(205.45,197.31)"
Player_2,2026-02-03T21:14:55.903829,singleTarget,3,30,true,100.00,100.00,0,2125,0,"(145.30,93.38)"
Player_2,2026-02-03T21:15:09.355812,singleTarget,4,40,true,100.00,100.00,0,2974,0,"(279.97,518.15)"
Player_2,2026-02-03T21:15:21.497029,singleTarget,5,50,true,100.00,100.00,0,2533,0,"(64.13,595.55)"
Player_2,2026-02-03T21:15:31.907110,singleTarget,6,60,true,100.00,100.00,0,1753,0,"(239.29,480.43)"
Player_2,2026-02-03T21:15:46.318366,singleTarget,7,70,true,100.00,100.00,0,8250,0,"(48.26,127.93)"
Player_2,2026-02-03T21:15:58.632685,singleTarget,8,80,true,100.00,100.00,0,1491,0,"(113.39,477.54)"
Player_2,2026-02-03T21:16:07.339238,singleTarget,9,90,true,100.00,100.00,0,1328,0,"(194.88,383.96)"
Player_2,2026-02-03T21:16:18.902712,singleTarget,10,100,true,100.00,100.00,0,5046,0,"(51.04,232.02)"
Player_2,2026-02-03T21:16:30.683261,singleTarget,11,110,true,100.00,100.00,0,5289,0,"(166.07,553.27)"
Player_2,2026-02-03T21:16:45.903113,singleTarget,12,120,true,100.00,100.00,0,7822,0,"(133.42,228.27)"
Player_2,2026-02-03T21:16:54.181484,singleTarget,13,130,true,100.00,100.00,0,1362,0,"(233.93,455.01)"
Player_2,2026-02-03T21:17:06.735660,singleTarget,14,140,true,100.00,100.00,0,6814,0,"(252.88,395.69)"
Player_2,2026-02-03T21:17:27.796755,singleTarget,15,130,false,33.33,0.00,2,0,0,
Player_2,2026-02-03T21:17:48.436585,singleTarget,15,10,true,100.00,100.00,0,10604,0,"(237.80,211.46)"
