PlayerID,Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
Player_2,2026-02-04T15:25:39.879623,singleTarget,1,10,true,100.00,100.00,0,1351,0,"(40.01,160.54)"
Player_2,2026-02-04T15:25:49.783232,singleTarget,2,20,true,100.00,100.00,0,1094,0,"(244.96,546.04)"
Player_2,2026-02-04T15:25:59.736759,singleTarget,3,30,true,100.00,100.00,0,1319,0,"(62.09,184.20)"
Player_2,2026-02-04T15:26:09.022103,singleTarget,4,40,true,100.00,100.00,0,2060,0,"(199.44,512.38)"
Player_2,2026-02-04T15:26:20.277178,singleTarget,5,50,true,100.00,100.00,0,1685,0,"(242.68,570.99)"
Player_2,2026-02-04T15:26:28.829018,singleTarget,6,60,true,100.00,100.00,0,1743,0,"(187.42,293.09)"
Player_2,2026-02-04T15:26:40.292108,singleTarget,7,70,true,100.00,100.00,0,4195,0,"(301.07,168.77)"
Player_2,2026-02-04T15:26:50.529462,singleTarget,8,80,true,100.00,100.00,0,1342,0,"(266.85,449.84)"
Player_2,2026-02-04T15:26:58.364704,singleTarget,9,90,true,100.00,100.00,0,1434,0,"(186.73,549.27)"
Player_2,2026-02-04T15:27:06.648918,singleTarget,10,100,true,100.00,100.00,0,1785,0,"(71.59,287.32)"
Player_2,2026-02-04T15:27:14.614697,singleTarget,11,110,true,100.00,100.00,0,1183,0,"(304.69,527.52)"
Player_2,2026-02-04T15:27:21.916711,singleTarget,12,120,true,100.00,100.00,0,1618,0,"(253.76,288.03)"
Player_2,2026-02-04T15:27:37.267527,singleTarget,13,130,true,100.00,100.00,0,6482,0,"(230.78,134.90)"
Player_2,2026-02-04T15:27:54.329579,singleTarget,14,140,true,100.00,100.00,0,4781,0,"(164.82,165.93)"
Player_2,2026-02-04T15:28:09.931855,singleTarget,15,150,true,100.00,100.00,0,6993,0,"(194.52,384.37)"
