PlayerID,Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
Player_2,2026-02-04T16:02:20.223822,singleTarget,1,10,true,100.00,100.00,0,1946,0,"(112.90,500.00)"
Player_2,2026-02-04T16:02:34.024334,singleTarget,2,20,true,100.00,100.00,0,1152,0,"(32.35,587.37)"
Player_2,2026-02-04T16:02:41.568879,singleTarget,3,30,true,100.00,100.00,0,1504,0,"(54.59,224.95)"
Player_2,2026-02-04T16:02:49.774921,singleTarget,4,40,true,100.00,100.00,0,1588,0,"(104.93,244.31)"
Player_2,2026-02-04T16:03:00.662522,singleTarget,5,50,true,100.00,100.00,0,1608,0,"(216.04,69.07)"
Player_2,2026-02-04T16:03:09.186923,singleTarget,6,60,true,100.00,100.00,0,1874,0,"(165.06,493.13)"
Player_2,2026-02-04T16:03:25.111757,singleTarget,7,60,true,33.33,100.00,2,8763,0,"(171.68,502.11)"
Player_2,2026-02-04T16:03:35.036633,singleTarget,8,70,true,100.00,100.00,0,1363,0,"(69.58,103.61)"
Player_2,2026-02-04T16:03:44.167313,singleTarget,9,80,true,100.00,100.00,0,1227,0,"(228.21,309.24)"
Player_2,2026-02-04T16:03:58.151774,singleTarget,10,80,true,33.33,100.00,2,6500,0,"(238.40,502.86)"
Player_2,2026-02-04T16:04:11.031816,singleTarget,11,90,true,100.00,100.00,0,1632,0,"(183.13,347.72)"
Player_2,2026-02-04T16:04:18.379153,singleTarget,12,100,true,100.00,100.00,0,1306,0,"(160.58,252.43)"
Player_2,2026-02-04T16:04:31.264483,singleTarget,13,110,true,100.00,100.00,0,5110,0,"(87.39,432.62)"
Player_2,2026-02-04T16:04:40.508633,singleTarget,14,120,true,100.00,100.00,0,1479,0,"(128.29,214.10)"
Player_2,2026-02-04T16:04:52.414575,singleTarget,15,130,true,100.00,100.00,0,2688,0,"(223.31,416.51)"
