PlayerID,Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
Player_2,2026-02-05T19:03:26.244560,singleTarget,1,10,true,100.00,100.00,0,1822,0,"(210.17,155.33)"
Player_2,2026-02-05T19:03:37.093363,singleTarget,2,20,true,100.00,100.00,0,1352,0,"(121.85,455.53)"
Player_2,2026-02-05T19:03:54.224929,singleTarget,3,30,true,100.00,100.00,0,1892,0,"(195.14,537.62)"
Player_2,2026-02-05T19:04:08.997187,singleTarget,4,40,true,100.00,100.00,0,2198,0,"(68.52,448.10)"
Player_2,2026-02-05T19:04:23.796409,singleTarget,5,50,true,100.00,100.00,0,1443,0,"(273.27,149.98)"
Player_2,2026-02-05T19:04:39.947254,singleTarget,6,60,true,100.00,100.00,0,1726,0,"(146.93,516.03)"
Player_2,2026-02-05T19:04:51.403983,singleTarget,7,70,true,100.00,100.00,0,3425,0,"(281.72,286.78)"
Player_2,2026-02-05T19:05:00.324531,singleTarget,8,80,true,100.00,100.00,0,1485,0,"(260.36,248.86)"
Player_2,2026-02-05T19:05:07.894267,singleTarget,9,90,true,100.00,100.00,0,1523,0,"(111.06,343.58)"
Player_2,2026-02-05T19:05:31.782800,singleTarget,10,90,false,100.00,0.00,0,0,0,
Player_2,2026-02-05T19:05:49.902514,singleTarget,10,10,true,100.00,100.00,0,6598,0,"(61.73,201.81)"
Player_2,2026-02-05T19:06:03.000680,singleTarget,11,20,true,100.00,100.00,0,4187,0,"(169.05,499.50)"
Player_2,2026-02-05T19:06:11.344393,singleTarget,12,30,true,100.00,100.00,0,1982,0,"(87.40,256.00)"
Player_2,2026-02-05T19:06:28.220455,singleTarget,13,40,true,100.00,100.00,0,2292,0,"(78.20,406.93)"
Player_2,2026-02-05T19:06:42.175070,singleTarget,14,45,true,50.00,100.00,1,6385,0,"(191.55,286.24)"
Player_2,2026-02-05T19:06:56.414115,singleTarget,15,55,true,100.00,100.00,0,3558,0,"(247.02,95.44)"
