Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
2026-02-04T15:25:39.879623,singleTarget,1,10,True,100.0,100.0,0,1351,0,"(40.01,160.54)"
2026-02-04T15:25:49.783232,singleTarget,2,20,True,100.0,100.0,0,1094,0,"(244.96,546.04)"
2026-02-04T15:25:59.736759,singleTarget,3,30,True,100.0,100.0,0,1319,0,"(62.09,184.20)"
2026-02-04T15:26:09.022103,singleTarget,4,40,True,100.0,100.0,0,2060,0,"(199.44,512.38)"
2026-02-04T15:26:20.277178,singleTarget,5,50,True,100.0,100.0,0,1685,0,"(242.68,570.99)"
2026-02-04T15:26:28.829018,singleTarget,6,60,True,100.0,100.0,0,1743,0,"(187.42,293.09)"
2026-02-04T15:26:40.292108,singleTarget,7,70,True,100.0,100.0,0,4195,0,"(301.07,168.77)"
2026-02-04T15:26:50.529462,singleTarget,8,80,True,100.0,100.0,0,1342,0,"(266.85,449.84)"
2026-02-04T15:26:58.364704,singleTarget,9,90,True,100.0,100.0,0,1434,0,"(186.73,549.27)"
2026-02-04T15:27:06.648918,singleTarget,10,100,True,100.0,100.0,0,1785,0,"(71.59,287.32)"
2026-02-04T15:27:14.614697,singleTarget,11,110,True,100.0,100.0,0,1183,0,"(304.69,527.52)"
2026-02-04T15:27:21.916711,singleTarget,12,120,True,100.0,100.0,0,1618,0,"(253.76,288.03)"
2026-02-04T15:27:37.267527,singleTarget,13,130,True,100.0,100.0,0,6482,0,"(230.78,134.90)"
2026-02-04T15:27:54.329579,singleTarget,14,140,True,100.0,100.0,0,4781,0,"(164.82,165.93)"
2026-02-04T15:28:09.931855,singleTarget,15,150,True,100.0,100.0,0,6993,0,"(194.52,384.37)"
