Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
2026-02-04T16:02:20.223822,singleTarget,1,10,True,100.0,100.0,0,1946,0,"(112.90,500.00)"
2026-02-04T16:02:34.024334,singleTarget,2,20,True,100.0,100.0,0,1152,0,"(32.35,587.37)"
2026-02-04T16:02:41.568879,singleTarget,3,30,True,100.0,100.0,0,1504,0,"(54.59,224.95)"
2026-02-04T16:02:49.774921,singleTarget,4,40,True,100.0,100.0,0,1588,0,"(104.93,244.31)"
2026-02-04T16:03:00.662522,singleTarget,5,50,True,100.0,100.0,0,1608,0,"(216.04,69.07)"
2026-02-04T16:03:09.186923,singleTarget,6,60,True,100.0,100.0,0,1874,0,"(165.06,493.13)"
2026-02-04T16:03:25.111757,singleTarget,7,60,True,33.33,100.0,2,8763,0,"(171.68,502.11)"
2026-02-04T16:03:35.036633,singleTarget,8,70,True,100.0,100.0,0,1363,0,"(69.58,103.61)"
2026-02-04T16:03:44.167313,singleTarget,9,80,True,100.0,100.0,0,1227,0,"(228.21,309.24)"
2026-02-04T16:03:58.151774,singleTarget,10,80,True,33.33,100.0,2,6500,0,"(238.40,502.86)"
2026-02-04T16:04:11.031816,singleTarget,11,90,True,100.0,100.0,0,1632,0,"(183.13,347.72)"
2026-02-04T16:04:18.379153,singleTarget,12,100,True,100.0,100.0,0,1306,0,"(160.58,252.43)"
2026-02-04T16:04:31.264483,singleTarget,13,110,True,100.0,100.0,0,5110,0,"(87.39,432.62)"
2026-02-04T16:04:40.508633,singleTarget,14,120,True,100.0,100.0,0,1479,0,"(128.29,214.10)"
2026-02-04T16:04:52.414575,singleTarget,15,130,True,100.0,100.0,0,2688,0,"(223.31,416.51)"
