Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
2026-02-05T17:13:57.994345,singleTarget,1,10,True,100.0,100.0,0,1235,0,"(267.17,513.71)"
2026-02-05T17:14:05.428486,singleTarget,2,20,True,100.0,100.0,0,1035,0,"(236.06,235.15)"
2026-02-05T17:14:12.303882,singleTarget,3,30,True,100.0,100.0,0,1285,0,"(109.78,323.84)"
2026-02-05T17:14:25.887348,singleTarget,4,40,True,100.0,100.0,0,3320,0,"(81.11,569.70)"
2026-02-05T17:14:37.828007,singleTarget,5,50,True,100.0,100.0,0,1702,0,"(221.73,506.30)"
2026-02-05T17:14:47.183229,singleTarget,6,60,True,100.0,100.0,0,1544,0,"(99.63,565.37)"
2026-02-05T17:14:59.166290,singleTarget,7,70,True,100.0,100.0,0,1602,0,"(147.92,345.00)"
2026-02-05T17:15:08.144171,singleTarget,8,80,True,100.0,100.0,0,1293,0,"(99.14,215.18)"
2026-02-05T17:15:16.446362,singleTarget,9,90,True,100.0,100.0,0,1668,0,"(292.75,606.81)"
2026-02-05T17:15:29.673402,singleTarget,10,100,True,100.0,100.0,0,5542,0,"(55.68,329.62)"
2026-02-05T17:15:39.486842,singleTarget,11,110,True,100.0,100.0,0,2419,0,"(119.99,467.08)"
2026-02-05T17:15:49.633240,singleTarget,12,120,True,100.0,100.0,0,2472,0,"(67.88,557.36)"
2026-02-05T17:16:11.504796,singleTarget,13,100,False,20.0,0.0,4,0,0,
2026-02-05T17:16:26.789290,singleTarget,13,10,True,100.0,100.0,0,2994,0,"(228.49,510.55)"
2026-02-05T17:16:38.381478,singleTarget,14,20,True,100.0,100.0,0,2137,0,"(250.75,418.80)"
2026-02-05T17:16:51.047528,singleTarget,15,30,True,100.0,100.0,0,3621,0,"(238.93,277.31)"
