Timestamp,GameMode,Level,FinalScore,Completed,SuccessRate(%),HitRate(%),FalseAlarms,InitialResponseTime(ms),AvgInterTargetTime(ms),"HitPositions(x,y)"
2026-02-05T17:25:43.001110,singleTarget,1,10,True,100.0,100.0,0,1176,0,"(43.26,484.98)"
2026-02-05T17:25:52.523607,singleTarget,2,20,True,100.0,100.0,0,1209,0,"(102.05,575.90)"
2026-02-05T17:26:02.020681,singleTarget,3,30,True,100.0,100.0,0,1528,0,"(303.25,307.76)"
2026-02-05T17:26:12.675599,singleTarget,4,40,True,100.0,100.0,0,2169,0,"(134.23,43.62)"
2026-02-05T17:26:27.195324,singleTarget,5,50,True,100.0,100.0,0,1886,0,"(252.18,555.72)"
2026-02-05T17:26:33.886009,singleTarget,6,60,True,100.0,100.0,0,1559,0,"(34.79,118.76)"
2026-02-05T17:26:45.266221,singleTarget,7,70,True,100.0,100.0,0,4111,0,"(232.16,502.52)"
2026-02-05T17:26:58.376645,singleTarget,8,80,True,100.0,100.0,0,1510,0,"(174.39,246.61)"
2026-02-05T17:27:06.268686,singleTarget,9,90,True,100.0,100.0,0,1618,0,"(125.47,86.59)"
2026-02-05T17:27:15.722851,singleTarget,10,100,True,100.0,100.0,0,3154,0,"(149.96,165.14)"
2026-02-05T17:27:24.143635,singleTarget,11,110,True,100.0,100.0,0,1251,0,"(46.26,306.77)"
2026-02-05T17:27:30.409868,singleTarget,12,120,True,100.0,100.0,0,1735,0,"(134.17,285.53)"
2026-02-05T17:27:43.112696,singleTarget,13,130,True,100.0,100.0,0,5859,0,"(148.13,280.31)"
2026-02-05T17:27:55.727034,singleTarget,14,140,True,100.0,100.0,0,4963,0,"(211.27,597.33)"
2026-02-05T17:28:07.777380,singleTarget,15,150,True,100.0,100.0,0,6726,0,"(30.77,477.79)"
